tags_collected, collisions_in_seconds, time_in_minutes, random_seed
968, 27857.4, 30, 20528
932, 26517.1, 30, 978796
944, 27335.5, 30, 470990
948, 26437.8, 30, 422329
920, 28423.4, 30, 544675
908, 27187.4, 30, 988456
952, 28523.8, 30, 531784
884, 28446.2, 30, 444885
912, 27458.5, 30, 486156
968, 27729.4, 30, 400591
940, 25795.1, 30, 274326
900, 29391.8, 30, 547833
924, 27446.2, 30, 239367
960, 27855.5, 30, 15990
988, 26129.1, 30, 593187
940, 28256.6, 30, 436913
588, 34271.9, 30, 964115
936, 27732.3, 30, 633739
952, 26043.6, 30, 752385
936, 28573.8, 30, 738217
