tags_collected, collisions_in_seconds, time_in_minutes, random_seed
427, 28348.4, 30, 214573
418, 28777.8, 30, 9405
425, 28791.4, 30, 456185
397, 29180.8, 30, 445986
440, 28260.1, 30, 853706
413, 29121.2, 30, 854302
439, 28361.3, 30, 597293
391, 29025.2, 30, 348773
446, 28160.4, 30, 88709
463, 27966, 30, 793071
