tags_collected, collisions_in_seconds, time_in_minutes, random_seed
2345, 39070.8, 30, 864014
2394, 40993.9, 30, 892157
2424, 37600.6, 30, 673540
2449, 38990.5, 30, 119242
2444, 40322.9, 30, 914161
2374, 38510.4, 30, 171934
2374, 37755.2, 30, 182323
2389, 40425.4, 30, 592718
2339, 39095.8, 30, 391915
2365, 40675.5, 30, 726093
2384, 40576.8, 30, 881349
2434, 40585.8, 30, 103751
2427, 39475, 30, 44513
2461, 39167.7, 30, 62493
2451, 38440.6, 30, 134487
