5188.12, 12502.9
5354.22, 11992.5
5241.75, 14927.2
5027.62, 14200.1
5379.31, 12136.2
5354.5, 12124.2
5569, 13421.8
5613.28, 13469
5328.69, 13025.3
5448.06, 13504.4
5367.12, 12599.9
5644.12, 13161.4
5435.66, 13681.8
5344.19, 13614.3
5252.25, 13625.2
5061.91, 11667.6
5241.25, 12170
5224.59, 12740.9
5252.88, 13145.4
5607.41, 12561.3
5355.44, 12186.3
5278.56, 12650.9
5402.09, 11727.9
5191.75, 12628.2
5163.22, 13311.5
4982.03, 11778.2
5271.53, 12962.5
5138.91, 12908.3
5516.88, 13307.4
5366.19, 12876.8
5418, 13824.8
5419.5, 13281.8
5509.88, 12987.4
5243.62, 12677.6
5454.56, 12205.7
5313.25, 12207.5
5277.16, 12534.6
5078.81, 11126.4
5442.94, 13630.3
5208.97, 12893
5254.03, 11672
5360.06, 13425.9
5432.91, 12252.1
5139.31, 12065.7
5376.41, 12593.6
5166.84, 12554.9
5355.53, 13723
5256.84, 12490.4
5458.66, 13874.1
5290.28, 13249
5535.12, 13829.9
5183.84, 12951.9
5541.19, 11755.3
5229, 12794.2
5149.22, 13564.8
5354.47, 12459.5
5369.25, 12417.8
5355.91, 12854.8
5029.66, 11584.3
5344.12, 13451.6
5349.59, 12472.7
5439.97, 12434
5523.44, 12681.3
5274.31, 12024.4
5490.69, 13869.1
5223.81, 12941.9
5381.16, 13141.6
5363.41, 13340.8
5144.53, 12840.5
5444.09, 12180.9
5178.91, 12448.3
5361, 12386.2
5373.12, 11770.4
5193.5, 12430.8
5473.72, 13560.5
5440.28, 12772.7
5398.59, 13705.4
5318.66, 12076.1
5628.84, 12563.2
5368.22, 11841.3
5548.5, 13047
5095.59, 13011.7
5503.47, 12728.3
5663.84, 13560.2
5269.44, 12760.6
5440.59, 12952.4
5299, 12867.5
5197.34, 12399.2
5542.47, 13914.8
5376.06, 12962.2
5457.84, 12215.9
5256.84, 12661.4
5339.84, 12950.4
5199.03, 12780
5294.19, 11903.3
5142.72, 12777.8
5140.47, 12997.5
5454.47, 12898.8
5381.12, 11761.6
5232, 13511.2
