tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 235.453, 32.3813, 13322
338, 179.531, 25.974, 133013
338, 164.25, 22.9573, 693711
338, 196.688, 28.0073, 168862
338, 219.906, 28.5667, 686418
338, 196.844, 26.1021, 850408
338, 205.75, 29.4401, 477401
338, 166.344, 30.0854, 235158
338, 198.484, 28.1526, 290686
338, 206.5, 32.8, 841891
338, 201.125, 30.1281, 668745
338, 187.438, 26.8938, 907878
338, 246.828, 34.3375, 173732
338, 195.047, 26.7786, 701601
338, 237.469, 28.8526, 523200
338, 211.672, 29.5974, 616089
338, 191.094, 26.6292, 487160
338, 159.766, 26.3042, 827521
338, 199.172, 30.3151, 763597
338, 174.844, 27.587, 876923
338, 174.297, 25.8193, 740243
338, 191.312, 25.9865, 67202
338, 204.984, 29.6214, 823576
338, 186.5, 25.2167, 138322
338, 172.25, 25.1052, 192930
338, 199.812, 30.7, 184118
338, 227.578, 27.7453, 589017
338, 192.359, 26.3953, 838414
338, 210.609, 29.8083, 414824
338, 205.641, 30.0562, 710630
338, 192.219, 30.0417, 295918
338, 245.312, 30.8818, 862743
338, 193.297, 29.1812, 721917
338, 195.516, 27.4141, 961982
338, 175.688, 26.8443, 967036
338, 173.891, 25.3318, 904806
338, 181.438, 27.2818, 636522
338, 244, 31.4172, 546243
338, 230.328, 29.1734, 710754
338, 185.703, 27.4271, 479908
338, 173.141, 23.1615, 111012
338, 232.594, 29.9891, 473021
338, 204.578, 26.2026, 269260
338, 184.266, 29.249, 870602
338, 189.406, 25.3245, 997012
338, 197.5, 28.1391, 729693
338, 181.344, 26.4323, 504833
338, 176.875, 28.9771, 545665
338, 152.203, 27.9109, 643856
338, 216.234, 31.6057, 75924
338, 201.375, 27.9375, 974197
338, 232.422, 28.2177, 900197
338, 184.266, 27.2521, 941613
338, 167.328, 27.2167, 32559
338, 203.688, 24.3266, 460875
338, 174, 28.0474, 72235
338, 194.875, 28.1812, 215402
338, 165.344, 25.7922, 70404
338, 191.359, 28.3896, 621639
338, 205.094, 31.7547, 446149
338, 206.484, 26.6469, 679042
338, 177.281, 28.3359, 769640
338, 202.484, 29.2396, 262592
338, 210.609, 29.8083, 414824
338, 205.375, 26.7365, 653165
338, 193.484, 30.488, 76781
338, 193.328, 29.1901, 967283
338, 149.031, 24.0214, 726220
338, 177.891, 27.8854, 467566
338, 235.297, 26.9083, 878351
338, 170.953, 27.9234, 173493
338, 222.625, 31.8198, 894264
338, 186.422, 28.3724, 734074
338, 201.578, 30.988, 792290
338, 263.5, 30.7234, 425175
338, 171.469, 29.8745, 917526
338, 201.312, 31.2937, 348287
338, 202.109, 26.7932, 707326
338, 205.531, 26.5547, 947679
338, 166.359, 28.6964, 386054
338, 177.438, 28.7214, 663982
338, 162.953, 27.8339, 365678
338, 214.469, 29.5464, 181116
338, 202.141, 29.4135, 399447
338, 177.656, 27.5198, 668732
338, 190.5, 28.2901, 958225
338, 210.672, 30.8005, 294032
338, 190.094, 26.2854, 722069
338, 206.531, 27.0391, 55822
338, 183.578, 29.9995, 407273
338, 195.062, 26.8979, 651640
338, 187.266, 26.1115, 713693
338, 177.031, 27.4208, 153715
338, 178.219, 29.4719, 642197
338, 190.625, 28.9141, 595023
338, 174.859, 25.0766, 616250
338, 208.141, 30.801, 105087
338, 198.016, 30.1964, 670834
338, 188.406, 27.2104, 787593
338, 187.797, 28.0964, 60374
