tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 205.516, 23.3188, 718965
338, 179.125, 24.7969, 428939
338, 175.672, 23.1568, 995555
338, 203.5, 25.0016, 385677
338, 175.344, 23.9109, 777861
338, 197.797, 23.938, 632070
338, 201.797, 22.7161, 846248
338, 172.906, 23.2177, 135669
338, 187.391, 21.8599, 734354
338, 273.734, 26.7891, 696939
338, 190.906, 24.0214, 327655
338, 202.625, 23.9036, 756936
338, 163.219, 22.2516, 959468
338, 174.578, 23.7182, 818741
338, 187.719, 25.5375, 552057
338, 176.328, 24.4333, 626106
338, 159.359, 23.1568, 259247
338, 194.656, 22.8427, 365008
338, 200.984, 26.1062, 528964
338, 194.609, 23.1266, 726134
338, 191.281, 23.901, 525851
338, 158.844, 20.8771, 663203
338, 202.312, 24.8156, 65035
338, 178.203, 24.0656, 760694
338, 229.875, 25.174, 613538
338, 213.547, 23.376, 647446
338, 194.438, 23.3557, 423556
338, 210.875, 23.8328, 47407
338, 207.016, 25.7167, 545643
338, 219.078, 23.8245, 65499
338, 208.547, 22.9594, 659740
338, 187.359, 23.7422, 258128
338, 154.031, 21.9526, 374965
338, 162.859, 22.4536, 360355
338, 219.141, 24.3297, 31357
338, 170.109, 23.7917, 618966
338, 240.453, 24.2719, 663465
338, 208.984, 25.3438, 178198
338, 202.312, 22.2573, 382183
338, 215.312, 24.5437, 751141
338, 200.688, 22.9042, 261963
338, 182.797, 23.1682, 938401
338, 178.344, 24.475, 707292
338, 216.641, 25.1719, 21104
338, 190.453, 25.6786, 432893
338, 186.797, 22.7964, 910970
338, 185.359, 26.1708, 712807
338, 210.328, 24.712, 873514
338, 212, 25.1313, 230589
338, 185.125, 23.6906, 813287
338, 173.766, 21.7734, 705814
338, 166.438, 23.438, 740738
338, 213.984, 23.901, 506320
338, 156.266, 20.8698, 767691
338, 199.328, 23.2792, 811551
338, 199.172, 22.8271, 70514
338, 206.078, 25.674, 266844
338, 161.781, 21.4615, 323870
338, 209.828, 23.4479, 315518
338, 174.016, 21.6464, 693732
338, 192.422, 23.6156, 317263
338, 215.172, 26.6661, 75527
338, 186.438, 24.2937, 763201
338, 207.562, 24.6234, 304014
338, 199.516, 22.8411, 676891
338, 150.703, 22.1672, 310397
338, 205.984, 23.5198, 903129
338, 208.406, 24.6984, 596535
338, 168.109, 21.4531, 399929
338, 184.891, 23.2302, 500848
338, 200.312, 20.9776, 804709
338, 235.203, 24.5958, 320148
338, 194.375, 24.3229, 160219
338, 224.078, 26.9443, 468018
338, 208.219, 23.9255, 208091
338, 205.625, 23.6297, 567224
338, 187.75, 22.262, 521819
338, 186.734, 21.3385, 77246
338, 199.469, 22.6583, 938259
338, 182.781, 23.9281, 704578
338, 217.172, 25.4068, 992129
338, 185.062, 21.0724, 297226
338, 206.109, 23.5875, 503264
338, 195.656, 23.8927, 149205
338, 174.078, 22.3568, 860702
338, 188.125, 23.8115, 671677
338, 221.453, 23.3172, 934940
338, 210.953, 25.6323, 405442
338, 161.734, 24.3969, 557868
338, 214.75, 22.3188, 232814
338, 204.484, 24.2875, 440493
338, 186.125, 22.7943, 357205
338, 170.141, 20.9984, 82421
338, 163.625, 23.6823, 559565
338, 185.859, 21.6047, 76961
338, 230.266, 24.6443, 642996
338, 193.078, 25.8438, 526516
338, 205.734, 22.55, 335845
338, 207.969, 24.2594, 496280
338, 188.969, 24.1198, 517578
