tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 202.141, 24.1469, 764082
338, 182.797, 21.8922, 689658
338, 172.016, 23.7719, 313930
338, 163.625, 21.6599, 904343
338, 223.406, 25.6344, 21265
338, 172.469, 21.1401, 428736
338, 176.234, 22.263, 104149
338, 184.094, 21.1599, 98981
338, 209.781, 21.7365, 285052
338, 194.188, 21.9964, 363885
338, 175.422, 20.8422, 915065
338, 198.297, 22.9844, 329138
338, 189.391, 25.6922, 756357
338, 171.875, 22.3604, 509703
338, 209.875, 20.6411, 700296
338, 175.484, 22.774, 762080
338, 173.5, 23.0135, 748835
338, 217.047, 26.1714, 651643
338, 180.5, 20.5599, 194414
338, 186.141, 22.4589, 41395
338, 165.609, 20.8323, 592273
338, 164.766, 20.8526, 495768
338, 195.984, 24.5797, 671066
338, 191.047, 26.6552, 662297
338, 178.234, 21.9865, 429789
338, 179.891, 22.3359, 83084
338, 218.5, 26.2516, 864328
338, 191.406, 22.5146, 216973
338, 167.391, 20.976, 418710
338, 201.062, 21.6, 456065
338, 174.344, 21.4953, 602362
338, 180.156, 21.938, 663869
338, 205.234, 21.6594, 941925
338, 161.234, 20.7182, 670400
338, 170.141, 22.1911, 666610
338, 179.641, 22.626, 143985
338, 161.891, 22.2391, 90285
338, 137.5, 21.4042, 339507
338, 221.625, 22.9484, 172913
338, 141.656, 20.1073, 144895
338, 175.062, 22.9151, 344930
338, 205.438, 26.0406, 645559
338, 153.484, 21.499, 22831
338, 200.953, 22.6068, 139469
338, 196.469, 22.337, 825711
338, 190.562, 22.1036, 732807
338, 170.531, 24.5391, 837744
338, 191.156, 22.375, 483260
338, 196.594, 23.5859, 299655
338, 156.562, 22.0568, 918136
338, 178.625, 22.2615, 800543
338, 182.844, 22.8885, 796370
338, 180.969, 21.8771, 786640
338, 152.922, 20.6177, 220173
338, 160.297, 22.3286, 7979
338, 202.188, 24.1078, 304716
338, 220.688, 24.1234, 674544
338, 159.359, 22.1141, 264859
338, 142.547, 21.7542, 319750
338, 192.438, 22.9193, 46127
338, 214.484, 24.1781, 188250
338, 152.406, 20.8214, 280402
338, 227.125, 28.5578, 957693
338, 204.922, 22.8526, 868565
338, 191.078, 19.5521, 160321
338, 213.688, 23.3984, 435021
338, 154.422, 20.6349, 971345
338, 153.297, 20.1401, 519310
338, 153.875, 19.8547, 303920
338, 202.656, 22.5307, 362806
338, 157.891, 22.9443, 820205
338, 169.281, 23.9359, 263212
338, 172.375, 21.1687, 865340
338, 162.609, 22.5234, 467867
338, 173.938, 21.051, 481983
338, 160.109, 21.7396, 260854
338, 215.328, 21.8922, 538581
338, 192.406, 23.8318, 76040
338, 170.891, 23.1708, 476157
338, 163.766, 23.663, 77624
338, 169.781, 20.4854, 547452
338, 157.875, 22.0349, 111699
338, 175.094, 23.0365, 292631
339, 139.375, 20.9167, 95012
338, 206.109, 24.6984, 752797
338, 179.625, 21.6891, 430558
338, 180.375, 21.8234, 724681
338, 182.938, 24.3833, 657341
338, 171.375, 21.9823, 826078
338, 161.906, 21.5135, 681727
338, 209.359, 24.5339, 180983
338, 166.688, 24.6469, 189089
338, 212.938, 23.1812, 104861
338, 165.031, 22.8734, 888691
338, 174, 21.1948, 228147
338, 147.875, 21.012, 262099
338, 147.922, 20.4406, 547161
338, 164.203, 23.4083, 993938
338, 226.625, 23.9432, 23789
338, 195.156, 23.5594, 537625
