tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 372.297, 19.3448, 815853
338, 323.219, 18.1812, 46289
338, 400.938, 20.7807, 164578
338, 395.203, 21.8031, 989600
338, 428.969, 21.4891, 451522
338, 356.984, 19.0094, 690212
338, 478.094, 21.9505, 196994
338, 421.156, 19.2922, 980128
338, 540.422, 22.5479, 636522
338, 454.344, 20.6953, 352881
338, 355.594, 20.5469, 35378
338, 394.219, 21.1568, 357046
338, 424.391, 20.6323, 937555
338, 357, 22.6594, 740703
338, 568.672, 21.6823, 668029
338, 342.719, 19.1802, 758799
338, 425.359, 20.1828, 462363
338, 352.891, 20.576, 205780
338, 395.75, 22.3411, 810783
338, 447.672, 21.8151, 527189
338, 601.031, 21.3406, 128185
338, 390.234, 23.0552, 583783
338, 346.062, 20.974, 847752
338, 550.969, 22.449, 35239
338, 422.203, 21.7536, 586350
338, 339.531, 19.2495, 477380
338, 345.844, 19.8464, 533275
338, 368.562, 20.1578, 280360
338, 470.391, 20.2229, 840402
338, 403.594, 21.0422, 742560
338, 361.641, 20.238, 931040
338, 363.609, 20.5469, 85200
338, 338.047, 21.3411, 625013
338, 379.297, 19.8219, 513880
338, 451.031, 21.2917, 50667
338, 337.797, 21.5516, 478677
338, 360.688, 20.6417, 748190
338, 392.906, 20.0073, 213304
338, 395.266, 22.3687, 792091
338, 357.125, 20.0755, 124617
338, 362.312, 21.2948, 967856
338, 442.375, 23.3115, 162577
338, 325.266, 21.1594, 287786
338, 315.688, 19.6891, 101946
338, 441.922, 20.5875, 680629
338, 340.875, 20.8875, 107889
338, 541.156, 23.2161, 944727
338, 342.453, 19.813, 570721
338, 344.172, 19.3339, 621198
338, 424.234, 20.1786, 390127
