tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 189.203, 23.3766, 457038
338, 167.047, 23.276, 232554
338, 170.344, 22.7214, 996219
338, 186.281, 20.899, 884360
338, 169.625, 24.6583, 617760
338, 180.875, 20.7896, 471802
338, 141.203, 21.4161, 108105
338, 182.688, 24.7151, 659199
338, 199.422, 23.0651, 435365
338, 225.391, 21.0865, 397418
338, 166.578, 22.3531, 260478
338, 183.922, 22.775, 721152
338, 177.031, 22.476, 176830
338, 186.266, 23.0469, 559079
338, 176.25, 23.6365, 580124
338, 192.312, 22.7151, 821769
338, 196.219, 22.2109, 797531
338, 187.625, 23.3516, 532617
338, 169.812, 23.0641, 121810
338, 214.266, 20.7208, 639402
338, 177.641, 23.2297, 92865
338, 204.859, 22.6427, 384782
338, 170.328, 22.925, 914086
338, 195.641, 23.9818, 89483
338, 222.75, 21.7682, 108136
338, 159.312, 22.3604, 985253
338, 167.828, 21.8297, 865927
338, 185.75, 23.3938, 19895
338, 175.484, 22.5271, 545364
338, 173.453, 21.9432, 23374
338, 198.141, 22.9422, 563327
338, 188.969, 23.2792, 755454
338, 176.469, 21.3687, 483946
338, 213.234, 23.3953, 182590
338, 213.562, 20.7401, 826449
338, 217.609, 23.2526, 279608
338, 176.125, 23.2536, 448316
338, 205.781, 22.8276, 65120
338, 164.672, 23.5036, 722613
338, 187.766, 23.7349, 679345
338, 158.703, 22.0469, 917514
338, 173.453, 21.1896, 770247
338, 175.781, 21.9505, 952303
338, 189.172, 24.1068, 903938
338, 215.469, 23.1568, 644517
338, 189.094, 22.2323, 152716
338, 217.016, 21.9307, 176848
338, 211.438, 25.1276, 385776
338, 180.125, 21.9339, 778424
338, 193.797, 25.0005, 997935
