tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 178.516, 29.5208, 929663
338, 209.078, 29.4026, 650059
338, 187.031, 28.4156, 783017
338, 193.984, 27.8766, 420571
338, 173.078, 27.113, 154440
338, 215.766, 29.4385, 55162
338, 204.812, 29.4568, 126784
338, 144.109, 24.3646, 599409
338, 198.891, 24.7641, 159582
338, 196.359, 26.4365, 5619
338, 201.812, 25.3474, 49400
338, 188.062, 28.5359, 710180
338, 232.703, 27.2417, 640208
338, 197.938, 25.3948, 626885
338, 174.766, 28.4521, 897905
338, 161.406, 26.4875, 560102
338, 195.625, 27.1656, 444827
338, 222.25, 30.6089, 268381
338, 172.672, 26.3375, 337244
338, 163.703, 26.3927, 902922
338, 153.031, 23.1849, 497878
338, 183.656, 28.1891, 152719
338, 227.688, 26.9844, 736366
338, 174.375, 25.7615, 16362
338, 186.797, 27.1745, 330067
338, 199.375, 28.4109, 882475
338, 217.891, 29.7568, 986959
338, 147.312, 25.0568, 929066
338, 178, 25.0177, 259490
338, 177.703, 28.1885, 654841
338, 179.266, 27.2563, 10908
338, 201.359, 27.2177, 828369
338, 180.578, 28.3469, 540540
338, 194.5, 27.2437, 190813
338, 203.594, 30.8245, 553145
338, 213.25, 30.0995, 258208
338, 194.156, 26.8266, 177824
338, 180.469, 24.9797, 386923
338, 203.281, 25.9417, 816396
338, 180.422, 26.963, 545962
338, 197.516, 27.863, 787734
338, 215.062, 27.6948, 686556
338, 155.344, 28.4964, 415581
338, 168.5, 25.4229, 447272
338, 198.938, 24.5776, 780393
338, 171.797, 25.801, 491688
338, 175.406, 28.4083, 231754
338, 200.25, 25.2026, 97081
338, 193.094, 29.1964, 950087
338, 193.234, 30.249, 330579
