tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 213.062, 19.3021, 57233
338, 167.469, 17.8917, 950335
338, 189.781, 17.7484, 958482
338, 236.016, 20.4802, 29821
338, 155.734, 16.2411, 333400
338, 186.328, 19.251, 445953
338, 206.078, 19.5646, 284903
338, 178.188, 17.7995, 853593
338, 179.172, 17.9536, 108928
338, 193.344, 17.4115, 932888
338, 176.312, 18.5641, 477907
338, 184.094, 19.0656, 968978
338, 187.766, 19.3052, 558127
338, 204.891, 18.4979, 196708
338, 172.016, 17.6958, 234999
338, 213.172, 18.7255, 129626
338, 169, 17.4302, 857666
338, 174.953, 17.8104, 430718
338, 172.312, 19.9333, 425302
338, 165.609, 15.4427, 894007
338, 245.484, 18.2333, 106174
338, 166.672, 17.3177, 527066
338, 195.469, 17.0719, 948640
338, 185.078, 17.4833, 386276
338, 180.797, 17.1125, 852823
338, 183.078, 17.5078, 731443
338, 235.344, 17.6031, 116393
338, 188.344, 17.9151, 801943
338, 217.188, 19.2333, 249899
338, 223.203, 20.4849, 37862
338, 159.094, 17.6328, 281143
338, 180.656, 17.1958, 949004
338, 169.922, 16.8797, 285802
338, 248.547, 18.7953, 897255
338, 184.797, 18.213, 37426
338, 197.094, 17.4589, 738065
338, 149.609, 18.1464, 318779
338, 215.969, 20.7104, 751258
338, 151.078, 16.6411, 495643
338, 213.188, 19.0646, 52754
338, 240.641, 20.3417, 479866
338, 208.016, 19.1005, 778383
338, 173.031, 16.999, 579879
338, 169.422, 17.1938, 806657
338, 168.125, 17.6943, 16305
338, 169.688, 19.3604, 669620
338, 204.734, 18.1661, 468801
338, 239.531, 18.1687, 762261
338, 211.641, 20.5177, 277387
338, 168.766, 19.2047, 366453
338, 180.672, 18.7745, 290512
338, 152.547, 16.7839, 717266
338, 182.781, 18.2125, 900694
338, 163.703, 17.8276, 754055
338, 184.922, 16.988, 337017
338, 155.797, 17.6516, 561934
338, 222.406, 18.5609, 754915
338, 191.688, 16.8979, 672917
338, 221.188, 20.0453, 401990
338, 182.844, 17.7932, 762872
