tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 229.922, 30.8984, 769940
338, 216.016, 32.5167, 914887
338, 278.938, 32.3719, 548741
338, 255.828, 31.813, 837020
338, 232.281, 31.2635, 227309
338, 219.969, 31.2891, 939515
338, 265.531, 35.5917, 997252
338, 263.859, 33.8396, 470794
338, 301.375, 33.1849, 183303
338, 270.406, 31.2385, 232774
338, 259.984, 31.9875, 16690
338, 271.703, 30.6948, 419087
338, 257.422, 29.2391, 384515
338, 289.719, 35.4729, 179339
338, 228.875, 30.4682, 559969
338, 236.5, 35.0906, 103152
338, 269.797, 30.5604, 418517
338, 243.828, 30.6943, 284180
338, 243.688, 32.1349, 302204
338, 296.031, 32.5542, 101631
338, 249.266, 31.5448, 647699
338, 263.125, 33.4396, 661389
338, 262.609, 29.887, 73698
338, 294.688, 33.4698, 598292
338, 249.203, 31.8573, 329455
338, 229.141, 31.5839, 755392
338, 256.859, 32.5375, 641411
338, 231.984, 35.1385, 482806
338, 286.953, 30.5901, 152722
338, 271.031, 32.4849, 246492
338, 232.688, 29.9214, 228399
338, 206.641, 33.125, 119786
338, 246.266, 34.0911, 931269
338, 238.047, 34.8766, 715755
338, 232.594, 34.8948, 183434
338, 251, 31.275, 317217
338, 234.734, 32.3365, 381990
338, 210.922, 32.9125, 224377
338, 273.078, 31.0964, 774486
338, 259.359, 29.7818, 645866
338, 257.953, 32.1359, 977208
338, 239.781, 34.2125, 201282
338, 316.062, 32.9635, 588823
338, 249.891, 30.4698, 483168
338, 313.688, 33.3745, 792130
338, 262.953, 36.288, 1927
338, 250.344, 32.7891, 954744
338, 269.359, 32.1807, 299649
338, 242.797, 32.8891, 161610
338, 229.703, 33.2224, 753912
338, 229.703, 32.4667, 738208
338, 253.938, 32.8958, 498851
338, 263.266, 31.7974, 370695
338, 233.609, 31.2901, 299854
338, 228.469, 35.5078, 607608
338, 335.156, 34.1286, 598655
338, 276, 36.2818, 59426
338, 339.281, 35.0302, 43450
338, 263.781, 33.6021, 249876
338, 325.094, 30.0115, 123494
338, 216.062, 33.3604, 170674
338, 255.703, 30.0422, 505717
338, 258.125, 30.8609, 918745
338, 265.469, 31.276, 992500
338, 296.875, 33.9188, 417096
338, 254, 34.5312, 192719
338, 233.859, 32.6505, 451010
338, 236.859, 29.526, 629058
338, 280.891, 31.3047, 214679
338, 253.938, 32.5906, 54948
338, 236.734, 31.0052, 375876
338, 222.172, 30.4224, 273229
338, 242.453, 35.3271, 938279
338, 197.594, 31.876, 750080
338, 249.141, 35.174, 655987
338, 255.375, 32.2443, 714411
338, 246.094, 33.0599, 708183
338, 276.828, 33.3682, 282320
338, 221.609, 31.8615, 725999
338, 253.828, 31.962, 815046
338, 279.703, 30.4734, 790948
338, 301.562, 33.313, 311912
338, 255.469, 33.1385, 90277
338, 215.938, 31.7833, 842864
338, 223.5, 35.0276, 287928
338, 354.281, 33.6333, 552608
338, 247.531, 30.3625, 131831
338, 335.422, 35.0844, 942141
338, 371.469, 30.5797, 996391
338, 236.859, 32.1151, 21518
338, 218.422, 33.7406, 867743
338, 316.938, 34.6099, 722646
338, 186.875, 30.2203, 79378
338, 269.953, 30.8375, 798928
338, 256.438, 31.4016, 205770
338, 259.766, 32.9823, 406005
338, 248.281, 33.0734, 991774
338, 320.406, 36.0714, 797008
338, 281.062, 32.3849, 286471
338, 224.734, 30.762, 612460
