tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 195.172, 17.6031, 432262
338, 211.312, 19.0854, 274239
338, 223.062, 20.5437, 535273
338, 195.984, 18.8047, 375029
338, 219.656, 21.6615, 201126
338, 199.328, 19.0542, 554335
338, 198.016, 17.7495, 789642
338, 199.547, 19.9307, 749114
338, 202.922, 18.8693, 386182
338, 177.125, 19.376, 476283
338, 166.969, 18.6792, 323671
338, 196.5, 19.1359, 925207
338, 203.016, 18.2333, 429145
338, 187.891, 19.8635, 800331
338, 184.734, 19.2693, 401714
338, 196.266, 18.1135, 952933
338, 202.281, 19.8672, 742523
338, 177.016, 18.2818, 398964
338, 207.031, 19.6161, 489564
338, 173.344, 18.175, 559968
338, 161.828, 19.8719, 526291
338, 235.875, 20.2307, 467619
338, 163.5, 19.0589, 545721
338, 213.484, 19.0766, 53925
338, 219.609, 18.3214, 440167
338, 178.156, 17.4885, 535319
338, 201.562, 19.2792, 415351
338, 183.297, 21.0437, 232625
338, 189.688, 19.9255, 937470
338, 202.484, 20.7443, 79484
338, 177.734, 18.8714, 35814
338, 199.828, 19.5297, 45763
338, 181.094, 20.0328, 198210
338, 218.453, 18.9042, 982224
338, 218.906, 18.8359, 82860
338, 218.812, 20.075, 907551
338, 198.688, 17.7495, 647100
338, 199.141, 20.4339, 856776
338, 194.156, 17.3906, 323977
338, 201.297, 18.6531, 895305
338, 227.828, 19.1656, 374997
338, 215.25, 17.4672, 782567
338, 236.672, 19.4802, 288740
338, 201.094, 18.6083, 668359
338, 208.109, 19.0068, 243082
338, 205.125, 19.7021, 351172
338, 188.719, 17.6932, 693464
338, 217.422, 18.3083, 665828
338, 199.609, 19.1438, 564619
338, 181.312, 19.2708, 164515
