9112.53, 17369.2
9027.22, 17807.8
9379.22, 15111.3
8842.19, 17230.8
9420.75, 16379.2
9041.31, 16322.9
9191.38, 15780.6
9209.72, 16081.8
9031.66, 16113.6
9135.53, 16264
9182.81, 16414.7
9296.38, 16247.9
9082.53, 16841.2
9210.78, 15936
9123, 16554
8799.72, 18496.5
9095.81, 15939.9
9201.44, 16114.1
9276.59, 16244.4
8892.66, 16335.1
8559.81, 15355.4
9179.84, 16560.9
9299.97, 15657.8
9558.09, 18050.9
9028.31, 16829.4
9008.25, 16297.5
9108.41, 16369.1
8993.47, 15989.8
9297.31, 16660.2
8693.69, 16271.6
8899.19, 15414.3
9073.97, 17093.5
9281.03, 16361.5
9203.44, 16475.1
9013.88, 15171.4
9030.59, 16621.7
9048.28, 16604.7
9096.72, 16122
9349.66, 16779.6
8795.59, 16051.9
9195.56, 14682.2
9079.53, 16896
9344.31, 15645.7
8986.38, 17096.4
8902.84, 15583.9
8852.94, 15804.8
9013.91, 16243.8
9112.47, 16317.8
8846.69, 15428.6
9084.69, 15588.1
8850.5, 16510.8
8868.94, 16194.6
9139.41, 16170.8
9256.56, 18877.4
9293.69, 16023.3
9254, 16509.2
8952.72, 15991.5
8947.28, 16156.7
8961.62, 15444.9
8966.25, 15938.2
9126.56, 17181.2
8954.56, 16300.9
9512.88, 17681.4
8979.94, 16061.1
9187.72, 16732.3
9015.75, 15389.2
9071.09, 15946.7
9152.47, 16271.8
9231.75, 16455.8
8869.12, 15961.1
9037.88, 17018.6
9040.25, 15744.2
9167.81, 15431.4
9229.56, 15983.9
8886.09, 15830.2
9200.72, 16802.5
9086.31, 15935.2
9149.06, 16397.4
9297, 16056.8
9012.5, 15547.8
8866.12, 16228.9
8969.16, 16368.1
9299.38, 14940.6
9362.19, 17125.6
9001.47, 15352.5
9153.88, 15944.1
9004.16, 15025.1
9210.75, 15870
8913.25, 16435.2
9290.53, 16601.7
9216.94, 17753.1
9070.09, 18594.4
9341.53, 16127.7
13447.8, 18549.5
8807.12, 15267.1
9780.28, 16898
9240.38, 16310.6
9332.16, 18713.3
9077.09, 15254.4
9110.53, 17644.2
