10380.5, 24391
11500.1, 20024.6
10564.1, 23667.4
10145.1, 21045.2
10717.5, 26196
10784.4, 19657.3
10890, 21168.8
10383.8, 20086.4
10767.6, 20532.9
10603.9, 21070.8
10261.8, 19751
10229.6, 22867.9
11781.4, 25215.3
10310, 21889
10680.9, 19042.3
10932.5, 21862
11246.2, 21893.2
11561.8, 26124.9
10427.4, 19178.8
10621.3, 21719.5
10747.3, 19251.2
11552.8, 18474.9
11204.5, 24190.2
10812.4, 27571.1
11227.2, 20433.3
10933.7, 21230.1
10999.2, 26803
10736, 21685
11514.3, 18691.2
11188, 19916
11451.8, 19501.4
11114.2, 20476.6
10393.8, 20795.7
10683.8, 19150.5
10247.6, 21707.6
11185.2, 21396.3
11329.3, 20694.9
10808.8, 20013.2
10505.2, 22540.5
10668.8, 18285.8
11175, 21822.8
11303.8, 26194.7
10521, 20437.5
11085.8, 21467.9
11061.1, 21104.1
10932.8, 20896.4
12119.4, 23216.8
10428.5, 21791.5
11382.3, 22581.5
11609.6, 20152.2
11223.2, 20833.3
10987.2, 21972.2
10726.2, 20776.8
10840, 18849.5
10935, 21218.2
11737.6, 22977.6
11698.2, 23039.6
11463, 20381.2
11039.6, 20286.4
11295, 21708.8
11051.2, 23765.2
9532.59, 20450.2
11865.6, 29257.7
11332.4, 21575.4
10527.4, 17627.6
11245.5, 22448.2
10742.7, 18971.6
11150.8, 17851
10648.1, 17942.7
10930, 21514.2
10744.9, 22294.8
10483.7, 23984
11277.2, 19205.8
11320.4, 21113.3
9825.06, 20488.4
11169.2, 20135.8
10541.1, 20983.7
10853, 23464.7
10597.1, 22768.9
11002.8, 23072
10503.2, 18995.8
11453.3, 20276.9
11719, 21453.5
10629.6, 19490.4
10847.2, 24718.6
11531.6, 19700.7
10747.6, 20678.2
11961.9, 23150.1
11303.8, 20350.7
10941, 20038.5
10730.8, 24597.9
10589.1, 24902.4
10716.1, 22664.9
10992.5, 21945.3
10375.1, 20145.4
11092.5, 19164.8
10557.6, 18876.9
10756, 22952
11073.8, 23404.5
11521.2, 22404.3
