18271.2, 18589.8
19779, 18791.2
17018.9, 20157.8
23424.3, 17354.7
18479.3, 21127.4
18609.8, 19393.4
17994.8, 15420.7
19206.9, 15360.6
19717.8, 22027.2
17464.6, 21867.7
17665.6, 18992.2
16878.8, 18901.4
20491.1, 17749.2
18588.4, 18346.8
18160.6, 20744.2
19417.5, 20044.5
18587.7, 15496.1
20294.4, 14728.3
19918.2, 15900.3
20144.2, 18598.6
17453.5, 16375.2
16909.6, 13472.1
16111.9, 21769.9
17602.7, 14105
19733.3, 19086.7
16536.7, 17580
19546.2, 15126.3
18661.5, 18996.7
19121.5, 18022.2
20242.8, 16549.2
20039.9, 20583.1
20211.8, 17039.2
18417.7, 18839.3
22169.1, 16396.7
20932.3, 16357.7
17992.8, 17339.7
22561.7, 19746.5
17080.5, 17487.8
17180.5, 18431
21890.6, 21930.4
16808.6, 18717.4
18515.3, 19868.9
20858.1, 18469.7
18828, 20991
17907.8, 14796.7
17963.6, 18283.2
18667.9, 19411.8
21184.6, 14552.2
18660, 17565
21026.1, 18131.4
18995.9, 15219.8
21600.2, 15297.5
17578.9, 16275.3
20194.9, 16072.1
18624.1, 18748.4
19167.2, 18585.6
19070.8, 17776
18763.9, 16404.3
18740.7, 18211.8
20539.2, 15999.3
21778.8, 17516
21132.5, 17177.5
17481.1, 15413.9
21098.2, 16321.5
16021, 18569.8
16533.5, 18293.5
18977.4, 20284.3
19661.8, 17983
19963.6, 20982.7
16806.1, 22397.9
17553.3, 15790.2
22183.1, 16363.9
20497.8, 19572.4
22169.6, 19446.4
18240.6, 14049.9
18307.7, 22609.3
21399.5, 22091.5
14556.5, 17137.8
19671.6, 17626.7
20757.6, 17596.6
20634.9, 16560.6
20564.7, 18010.8
18841, 19005.5
19181.5, 15444.5
18803.3, 18052.4
20732.8, 17854.8
16619, 18209.5
18472.4, 17042.4
19937, 17881.7
20146.9, 16694.6
21280.8, 19251.4
19979.8, 17522.5
21937.5, 17943.8
19597.7, 21203.8
20034.1, 18613.4
17862.5, 20041
17655.8, 18516.7
20138.3, 18910.4
18318, 18804.8
15990, 17954.2
