tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 158.875, 16.5979, 727535
338, 172.75, 17.2708, 423352
338, 168.328, 17.5594, 597756
338, 171.688, 18.226, 840264
338, 190.094, 18.0911, 854981
338, 175.625, 19.1719, 363598
338, 183.438, 18.8521, 663570
338, 161.141, 17.9661, 876973
338, 212.906, 17.1677, 761809
338, 137.359, 17.2714, 469254
338, 206.312, 19.5141, 243932
338, 174.328, 19.6167, 230688
338, 205.016, 17.4625, 941266
338, 198.281, 18.874, 786132
338, 207.25, 20.4589, 396218
338, 171.922, 18.5125, 636301
338, 174.906, 17.3651, 346248
338, 210.375, 19.4865, 149306
338, 166.734, 18.6151, 751899
339, 197.359, 18.4104, 320497
338, 175.547, 19.0833, 518752
338, 214.781, 19.924, 131368
338, 253.453, 20.7094, 794228
338, 171.391, 17.4458, 835758
338, 193.141, 21.0292, 43606
338, 181.594, 19.5339, 350567
338, 181.656, 19.2375, 468979
338, 180.625, 17.6859, 398336
338, 161.641, 18.3568, 594316
338, 182.141, 19.5292, 487617
338, 191.422, 18.7073, 16131
338, 172.891, 18.2349, 402877
338, 170.438, 18.6354, 3447
338, 208.609, 18.8615, 973194
338, 177.141, 17.274, 117977
338, 159.094, 18.8083, 394025
338, 167.359, 18.3193, 610637
338, 164.781, 19.3047, 850202
338, 152.234, 17.0609, 472769
338, 190.672, 18.7333, 423797
338, 188.047, 19.25, 929507
338, 182.203, 17.1911, 344436
338, 166.578, 18.6797, 46611
338, 159.859, 17.7391, 360499
338, 179.422, 19.0437, 108880
338, 158.234, 19.9771, 176430
338, 179.281, 18.7911, 503131
338, 190.547, 19.5979, 919300
338, 191.125, 18.4755, 823411
338, 235.688, 20.4214, 164013
338, 164.734, 17.8333, 713983
338, 186.703, 18.9792, 532496
338, 202.266, 19.5292, 306094
338, 206.969, 16.0833, 840095
338, 159.328, 17.7901, 966213
338, 209.922, 16.5141, 140775
338, 219.312, 17.3948, 363712
338, 231.031, 18.6375, 839733
338, 148.672, 17.1349, 702302
338, 147.844, 17.6552, 29157
338, 162.344, 19.4245, 376602
338, 168.516, 17.5167, 194663
338, 189.469, 18.6229, 808056
338, 185.453, 18.7568, 419708
338, 150.469, 17.4891, 61840
338, 190.219, 18.5583, 846243
338, 222.031, 19.9771, 620621
338, 154.875, 16.9255, 100671
338, 164.109, 19.1557, 883259
338, 198.031, 18.7193, 473923
338, 162.656, 17.1281, 576295
338, 189.469, 18.9271, 269785
338, 210.109, 17.8807, 523740
338, 177.766, 20.9, 784510
338, 150.672, 16.6964, 919597
338, 147.156, 20.3974, 205582
338, 224, 22.1307, 997610
338, 170.391, 19.0958, 460838
338, 210.375, 18.9281, 944101
338, 186.156, 19.8911, 596045
338, 178.391, 19.1625, 906693
338, 234.734, 19.1792, 160148
338, 170.703, 17.9823, 273723
338, 197.328, 17.8115, 138810
338, 160.719, 18.9667, 870776
338, 188.719, 19.0813, 517558
338, 166.406, 19.3479, 320985
338, 143.719, 19.0422, 993819
338, 143.172, 17.9099, 154589
338, 158.047, 17.5667, 14208
338, 161.812, 18.8651, 366210
338, 170.641, 18.7479, 626242
338, 189.781, 19.1031, 594779
338, 220.297, 18.2818, 667032
338, 198.156, 19.1135, 756359
338, 204.062, 20.0401, 265163
338, 194.5, 18.3776, 97293
338, 175.094, 18.5797, 456496
338, 187.062, 18.7339, 388745
338, 206.172, 18.6245, 399684
