tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 181.203, 15.301, 913422
338, 193.969, 14.6536, 796751
338, 207.391, 14.6297, 180510
338, 182.562, 15.826, 649718
338, 191.203, 16.5641, 697167
338, 194.922, 14.9891, 441601
338, 189.281, 14.7797, 951518
338, 201.438, 14.724, 573929
338, 201.641, 17.1698, 626023
338, 243.109, 15.3411, 402981
338, 234.141, 14.2323, 751504
338, 190.422, 15.3516, 638597
338, 202.828, 15.5891, 341686
338, 205.797, 14.3141, 425185
338, 201.5, 15.4151, 493194
338, 197.625, 14.7328, 616038
338, 177.547, 14.9385, 949532
338, 172.922, 15.526, 975408
338, 221.016, 14.5781, 917794
338, 216.75, 15.7578, 821290
338, 222.078, 15.4224, 431132
338, 248.547, 17.1167, 9912
338, 182.859, 15.3667, 5762
338, 192.531, 16.3052, 488858
338, 245.672, 16.1479, 641167
338, 194.562, 15.0203, 793946
338, 204.844, 15.625, 269358
338, 158.75, 14.6333, 486855
338, 195.625, 15.4266, 849723
338, 217.188, 16.3849, 669906
338, 145.656, 15.5667, 755687
338, 188.828, 15.8177, 805076
338, 219.453, 16.1932, 375412
338, 162.016, 16.0609, 864148
338, 198.828, 15.6568, 11404
338, 206.062, 15.8917, 616123
338, 164.641, 14.8219, 606104
338, 200.219, 16.5719, 759513
338, 200.875, 13.8615, 13495
338, 212.609, 15.7656, 799513
338, 186.562, 16.0557, 158000
338, 172.859, 15.9349, 880400
338, 188.359, 15.3432, 388377
338, 190.031, 15.2323, 249952
338, 207.766, 16.0042, 913896
338, 189.672, 15.3969, 732232
338, 219.391, 14.9323, 945611
338, 180.703, 14.6359, 871230
338, 167.766, 15.6156, 386558
338, 202.625, 16.1641, 788718
338, 197.703, 15.9667, 830281
338, 193.203, 14.7708, 198602
338, 194.531, 16.0927, 644024
338, 212.094, 15.7516, 969835
338, 208.625, 16.374, 521990
338, 211.422, 15.7182, 58853
338, 183.297, 15.0297, 262265
338, 229.172, 15.2453, 275420
338, 208.062, 16.5854, 891666
338, 237.516, 15.9417, 605821
