4792.44, 12837.8
4798.28, 12355.7
4667.84, 12550.7
4609.38, 12140.4
4768.59, 12838.4
4726.69, 12952.3
4594.59, 12503.2
4640.09, 12412.7
4803.88, 12241.4
4398.91, 12326.1
4609.94, 12575.6
4482.47, 12322
4638.94, 12362.1
4780.97, 12113.5
4590.97, 13286.8
4527.41, 11894.6
4595.84, 12267.9
4591.69, 11890.3
4653.19, 11559.6
4727.12, 11354.4
4477.03, 12114.5
4556.97, 11513.3
4637.03, 11715.2
4645.22, 12727.8
4777.16, 12066.3
4723.88, 13204.1
4783.78, 12406.2
4547.91, 11636.3
4632.41, 11875.8
4707.16, 12128.8
4698.41, 14092.1
4638.88, 12422.9
4736.94, 11987.3
4843.69, 12383.8
4327.34, 11051.4
4559.22, 11647.5
4641.94, 12548.1
4845.31, 12636.4
4510.53, 12390.7
4375.69, 12187.3
4585.28, 11678.5
4671.81, 12188.9
4557.16, 12078.6
4641.72, 13010.3
4494.38, 11004.4
4764.5, 12269.5
4640.56, 11121.4
4723.66, 13871.1
4505.16, 13320.8
4629.59, 12202.7
4587.88, 12319.4
4571.66, 11771.6
4613.03, 12401.5
4888.06, 13020.4
4648.41, 12305.3
4629.16, 12731.8
4577.81, 11406.2
4589.78, 12506.5
4675.38, 13092.9
4596.88, 12784.4
4682.91, 13166.3
4455.53, 12220
4571.53, 12662
4615.22, 11436.3
4870.81, 12451.2
4814.31, 13113.7
4811.44, 11862.6
4700.84, 11723.4
4541, 12094.8
4592.81, 11255.4
4538.53, 11900.7
4598.12, 12372.1
4588.56, 12150.7
4756.31, 12144.2
4583.69, 12268.8
4571.16, 12505.6
4617.72, 11823
4450.56, 12147.7
4526.44, 11715.6
4738.47, 12453
4504.03, 11876.7
4840.5, 11829
4584.06, 12358.4
4436.41, 11789.1
4608.78, 13686.7
4641.25, 12402.5
4613.47, 12652.3
4573.25, 11896.8
4835.56, 13119.4
4623.88, 13358.9
4695.28, 11312
5131.41, 14226.8
4731.84, 13193.2
4646.56, 12540.4
4621.56, 12304.4
4594, 12866
4877.25, 12502.5
4641.31, 12203.7
4426.78, 12028.2
4599.47, 12244
