tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 158.453, 31.8167, 732157
338, 167.125, 33.424, 175159
338, 157.031, 29.9354, 246678
338, 148.109, 30.1104, 590486
338, 142.531, 28.2844, 117873
338, 166.328, 33.038, 464619
338, 126.859, 31.3214, 687125
338, 166.438, 32.2568, 267372
338, 171.719, 31.3021, 225617
338, 129.234, 35.8937, 942317
338, 168.922, 33.5802, 553877
338, 178.953, 34.3984, 168771
338, 175.062, 30.4464, 146907
338, 145.406, 33.2229, 469884
338, 169.656, 31.6729, 902844
338, 156.109, 31.0568, 139163
338, 184.719, 29.8604, 765646
338, 140.453, 32.5167, 165204
338, 139.922, 35.5698, 110974
338, 144.703, 29.349, 104767
338, 165.438, 33.8781, 326089
338, 144.641, 29.4266, 744180
338, 184.781, 30.0755, 39953
338, 148.453, 29.8417, 999095
338, 138.984, 28.4156, 713151
338, 145.531, 32.1568, 475441
338, 155.656, 28.5115, 419721
338, 209.797, 33.9766, 12605
338, 191.5, 33.0141, 125175
338, 157.516, 31.7068, 460984
338, 179.938, 35.2891, 559012
338, 135.703, 26.4729, 44959
338, 134.844, 31.8068, 639586
338, 169.359, 27.3094, 814999
338, 203.922, 31.7479, 915912
338, 204.078, 29.4479, 634954
338, 163.688, 30.1266, 302175
338, 181.688, 34.8885, 545641
338, 156.297, 33.3458, 198740
338, 149.984, 28.6307, 561742
338, 186.375, 35.6146, 158349
338, 140.688, 28.8656, 169827
338, 166.234, 33.3229, 757019
338, 152.109, 31.3156, 961797
338, 165.875, 33.7224, 364632
338, 157.328, 32.6427, 147531
338, 142.891, 28.8396, 264886
338, 184.047, 31.0141, 800806
338, 145.266, 30.7318, 141833
338, 151.953, 32.0375, 644498
338, 180.219, 34.6526, 741684
338, 191.125, 33.2797, 617692
338, 190.172, 33.676, 964204
338, 184.391, 39.7365, 190131
338, 161.719, 32.6734, 782347
338, 118.797, 28.7417, 423726
338, 153.281, 34.6958, 530108
338, 138.625, 31.05, 231390
338, 192.172, 30.175, 417901
338, 169.625, 28.0755, 918763
338, 151.062, 31.0672, 242285
338, 156.344, 33.6516, 393174
338, 236.625, 35.5276, 212842
338, 193.609, 32.7917, 141824
338, 191.797, 31.6339, 981374
338, 163.094, 34.2573, 590353
338, 127.984, 30.1578, 585880
338, 149.844, 28.6844, 542395
338, 133.078, 27.4766, 474255
338, 155.188, 32.1781, 969505
338, 154.797, 32.9365, 130124
338, 158.078, 34.0974, 534828
338, 186.281, 31.5, 457825
338, 161.141, 33.2448, 373510
338, 133.797, 31.3078, 636804
338, 162.656, 34.9557, 766163
338, 194.141, 33.2823, 539394
338, 154.656, 30.7307, 763972
338, 155.812, 31.1458, 95709
338, 175.734, 33.0042, 969625
338, 158.875, 32.9161, 710397
338, 150.125, 32.2448, 436315
338, 168.594, 29.674, 101933
338, 137.031, 30.3891, 453864
338, 153.219, 32.6, 119455
338, 229.141, 30.3224, 933670
338, 157.734, 29.4521, 253891
338, 155.578, 30.1365, 721470
338, 154.547, 26.8406, 104123
338, 149.297, 30.3495, 563022
338, 168.031, 37.3083, 852798
338, 145.625, 29.8547, 581231
338, 154.906, 28.9172, 677428
338, 147.297, 29.1953, 565678
338, 131.375, 31.7937, 106020
338, 146.641, 31.7354, 186490
338, 124.188, 28.5146, 374629
338, 174.516, 31.9495, 805925
338, 130.062, 30.2693, 344721
338, 131.891, 31.4042, 658542
