13514.2, 26947.5
13760.8, 24933.9
12614.5, 22568.8
13414.7, 21411.6
12310.1, 22856.7
13009.5, 23692.5
13462.8, 25062.4
12156.8, 24369.7
12101.3, 25929.7
13201.2, 25189.8
12202.9, 29074.1
12565.1, 23139.4
12229.7, 24424.3
12760.5, 25803.8
13048.3, 22915.7
12536.6, 26473.9
11351.3, 21100.4
12318.3, 25747.2
12098.1, 22264.6
11842.8, 26500.9
13286.8, 29894.4
11362.3, 23244.2
12172.2, 28229.6
13432.8, 25819.2
13303.5, 26800.5
12582.2, 21878.1
13085.1, 22005.1
12349.7, 23612.8
12013.8, 27251
14084.3, 31125.7
12850.1, 24630.4
11857.5, 27109.5
12931, 26424.5
12333.6, 25919.4
12632.5, 24508.2
13257.4, 30107.6
13129.8, 30113.7
12626.4, 23621.8
13431.2, 25597.2
12377.5, 25607
12674.1, 36646.7
12355, 24585.5
12131.1, 26619.2
13136.3, 25070.2
13235.9, 24599.3
12324.2, 22781.8
13046.2, 32548.6
12173.1, 22785.9
12919.8, 26641.2
12956.4, 25135.3
12664.7, 26126.1
13015.6, 23336.2
12514.6, 23497.4
13102.3, 28071.2
12047.8, 21479.4
12733.5, 21327.7
11921.6, 27964.9
12814.3, 26899.7
12758.2, 28499.3
13003.5, 24815.3
13167.4, 21244.1
13713.5, 25337.5
11956.8, 25019.7
12971.4, 22277.1
12882, 20406
12438.5, 25154.5
12451.9, 27549.4
13630.2, 25094.6
12029.9, 25146.9
12775.8, 24451.2
12581.4, 25169.9
13555.2, 26240.5
12398.4, 28959.6
12487.9, 23542.1
13096.7, 26172.5
12731.4, 28525.3
12853.6, 28871.2
12834.2, 26039
12825, 23507.2
12267.4, 28902.3
11936.8, 23113.8
12895.1, 28757.6
12467.2, 29316.1
12585.2, 25252.2
12761.2, 32463.1
11080.9, 26795.6
13313.8, 28338.9
12437.4, 27056.9
12858.1, 26030.9
12951.3, 22465.2
13858.6, 27179.9
13015.8, 24643.2
11946.9, 23978.1
12841.2, 23758
10788, 22878
12929.3, 21610.4
12290.7, 28927.8
11814.9, 21893.1
11783.7, 29783.6
12654, 23328
