tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 301.484, 23.3922, 760274
338, 342.531, 24.1734, 51069
338, 284.875, 24.0516, 230759
338, 303.516, 24.1521, 643891
338, 359.703, 21.675, 12422
338, 342.031, 24.849, 891978
338, 278.672, 24.3844, 47688
338, 360.391, 25.7781, 18309
338, 430.672, 24.051, 372435
338, 379.391, 25.275, 244583
338, 308.531, 21.9891, 235575
338, 505.359, 24.7302, 91254
338, 367.641, 24.6896, 505806
338, 333.562, 25.8224, 585582
338, 269.672, 23.8625, 265463
338, 417.438, 25.1042, 923254
338, 416.859, 23.2104, 653266
338, 255.047, 23.3818, 538655
338, 302.984, 24.4995, 117940
338, 369.422, 24.9099, 608380
338, 298.047, 24.2677, 299243
338, 388.938, 23.8922, 234462
338, 294.188, 22.4797, 391921
338, 307.656, 23.8318, 338205
338, 323.578, 24.362, 851223
338, 369.094, 24.6062, 342161
338, 481.578, 24.8859, 766253
338, 376.094, 23.2349, 46036
338, 350.5, 23.5016, 603491
338, 355.266, 23.8443, 194234
338, 290.703, 23.4896, 762740
338, 299.891, 24.3682, 64639
338, 414.766, 26.2677, 966511
338, 324.469, 25.4922, 774199
338, 318.406, 24.3708, 421373
338, 343.391, 23.7396, 350417
338, 334.797, 23.1187, 418971
338, 324.781, 22.3828, 351918
338, 376.734, 22.6177, 298230
338, 294.453, 22.5214, 508079
338, 371.703, 22.8531, 767471
338, 308, 22.7021, 155476
338, 374.891, 23.7146, 14268
338, 319.328, 24.0146, 938449
338, 290.859, 24.0688, 362517
338, 400.297, 22.5005, 597834
338, 253.922, 21.6474, 19390
338, 277.828, 24.863, 767911
338, 323.266, 22.8974, 336570
338, 307.859, 21.726, 338944
338, 350.484, 23.2516, 884338
338, 315.344, 24.3984, 403006
338, 389.281, 23.199, 255120
338, 324.281, 22.7552, 615356
338, 319.656, 23.9516, 91648
338, 304.359, 23.8422, 716665
338, 319.953, 22.9255, 495450
338, 341.969, 22.7401, 941782
338, 342.922, 25.1208, 210313
338, 310.844, 23.0094, 523585
338, 301.781, 23.9536, 247591
338, 340.453, 24.0005, 282801
338, 408.047, 23.6255, 296224
338, 331.516, 23.2964, 664969
338, 355.969, 24.2312, 171466
338, 314.047, 25.0365, 458043
339, 348.531, 24.5375, 759342
338, 380.219, 24.3281, 894749
338, 382.281, 24.9531, 874459
338, 630.75, 26.2964, 37210
338, 325.016, 22.475, 534858
338, 319.906, 23.3307, 868594
338, 387.297, 24.7854, 593989
338, 371.359, 23.8099, 351450
338, 301.641, 23.4083, 530129
338, 269.359, 22.3167, 697284
338, 333.375, 22.1464, 768999
338, 360.938, 23.601, 239150
338, 262, 22.3865, 838558
338, 385.188, 25.626, 873720
338, 328.484, 23.4703, 375323
338, 342.984, 24.2359, 699422
338, 316.906, 22.8745, 68982
338, 362.797, 23.3635, 948163
338, 271.016, 24.1536, 972415
338, 290.016, 24.4818, 140957
338, 652.75, 26.0573, 687513
338, 312.453, 23.4771, 344980
338, 271.609, 21.687, 747054
338, 407.312, 23.5927, 242198
338, 301.656, 24.0526, 495381
338, 385.109, 24.8776, 463991
338, 363.672, 24.2188, 554701
338, 341.422, 23.9839, 856267
338, 349.578, 24.6172, 747764
338, 376.984, 24.6328, 571819
338, 383.969, 24.2281, 85186
338, 586.766, 25.8198, 109377
338, 292.594, 23.1583, 411377
338, 342.359, 26.099, 735638
