tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 153.969, 21.1547, 829278
338, 177.875, 20.8417, 442279
338, 174.922, 22.3281, 198590
338, 195.125, 22.863, 390258
338, 188.547, 23.1703, 118755
338, 133.875, 21.4734, 835555
338, 189.672, 22.9609, 773030
338, 171.484, 22.7083, 450791
338, 136.875, 20.7437, 255919
338, 206.672, 21.676, 718887
338, 200.625, 23.5161, 434049
338, 173.438, 22.0406, 774047
338, 161.703, 24.2484, 396173
338, 168.344, 23.7667, 739605
338, 137.562, 21.6099, 36659
338, 171.625, 22.5896, 861669
338, 157.891, 20.6479, 362690
338, 159.297, 20.1307, 587524
338, 160.578, 24.7536, 751503
338, 195.547, 23.9391, 50934
338, 187.75, 23.887, 709022
338, 181.172, 22.6906, 559122
338, 183.75, 23.2214, 269572
338, 172.172, 20.6438, 22643
338, 148.172, 20.4682, 463381
338, 137.094, 24.7734, 960011
338, 149.234, 19.8062, 234594
338, 184.328, 22.7922, 991346
338, 179.156, 25.5792, 528040
338, 140.516, 20.9458, 175414
338, 176.516, 21.6474, 76244
338, 159.312, 20.4323, 890135
338, 142.859, 22.0943, 139052
338, 172.672, 22.6807, 331963
338, 170.312, 20.1635, 397041
338, 187.703, 21.5167, 935018
338, 175.234, 23.6177, 206510
338, 174.422, 20.512, 929849
338, 166.75, 21.4417, 30303
338, 176.062, 22.5562, 265541
338, 172.391, 23.6302, 219182
338, 182.766, 24.8078, 408762
338, 173.141, 22.8823, 993666
338, 174.734, 24.4411, 282067
338, 149.047, 22.4448, 565253
338, 195.391, 24.3917, 778272
338, 190.203, 21.3781, 87075
338, 171.359, 20.0182, 192437
338, 150.5, 23.0286, 689103
338, 197.594, 22.2432, 418474
338, 171.031, 23.7927, 689021
338, 138.812, 20.3349, 119135
338, 179.812, 21.0323, 773757
338, 164.531, 21.2937, 822879
338, 176.594, 23.3005, 687971
338, 176.688, 22.7766, 549358
338, 167.5, 21.8974, 770056
338, 177.062, 21.1156, 122106
338, 168.781, 22.724, 31605
338, 166.125, 21.3839, 248173
338, 165.797, 23.1135, 160021
338, 133.25, 21.8078, 651487
338, 151.906, 22.7995, 30716
338, 159.75, 20.7443, 221153
338, 160.297, 21.924, 704416
338, 215.547, 21.6594, 935642
338, 143.156, 19.3891, 180584
338, 165.562, 22.3958, 949581
338, 163.297, 20.6328, 687051
338, 188.656, 22.3344, 559773
338, 176.344, 22.8687, 130356
338, 151.328, 20.5797, 423970
338, 204.594, 22.387, 274532
338, 173.766, 24.4417, 575243
338, 206.531, 20.0146, 372417
338, 197.734, 21.9286, 331259
338, 196.828, 23.0828, 213348
338, 180.219, 21.1187, 741858
338, 178.375, 20.8354, 899821
338, 194.422, 22.2115, 599505
338, 168.047, 23.0714, 583546
338, 136.922, 22.9714, 821726
338, 170.25, 21.9911, 96043
338, 167.969, 22.7177, 611287
338, 154.281, 21.3005, 743927
338, 180.859, 22.0505, 858589
338, 198.703, 23.3776, 344560
338, 160.406, 23.1411, 618944
338, 196.531, 22.4307, 829879
338, 215.344, 22.2656, 503399
338, 181.469, 23.399, 193243
338, 182.781, 20.5651, 372001
338, 145.594, 22.1729, 735575
338, 169.578, 21.1589, 82310
338, 178.906, 21.4396, 781175
338, 194.375, 22.263, 158817
338, 144.406, 20.7953, 8847
338, 184.547, 20.5333, 799247
338, 171.984, 22.1099, 557366
338, 175.078, 23.1484, 341442
