9780.53, 17764
10962.7, 19209.8
10675.4, 21777.9
10887.2, 16797.5
10691.2, 14697.8
10425.4, 15498.4
11987.5, 19619.8
10498.4, 16111.6
9872.06, 15248.4
9917.5, 17710.2
11589.7, 18219
8236.78, 14098.2
10331.2, 19758
8465.44, 19744.3
10470.6, 18952.7
10620.9, 20522.9
10399.4, 17721.1
10275.1, 19316.2
10027.3, 19192.7
11116.9, 15019.1
9111.19, 18076.3
11226.4, 15075.4
10969.7, 16386.5
11614.8, 17461.9
9581.28, 17469.7
8492.75, 18144.2
11106.1, 18474.6
10938.6, 18822.9
10141.5, 14311.5
9110.88, 15825.1
12177.8, 19207.5
9703.91, 14393.6
10841.3, 19510.5
11838.8, 22397.2
10579.7, 19511
10963.3, 15423.2
10620.7, 19699.6
10527.6, 17251.6
12449.2, 18795
11309.1, 17154.2
12345.2, 20546
8717.53, 17400.5
9847.16, 19423.8
11678.3, 20014.4
10023.6, 14411.4
11121.4, 13504.1
10516.8, 17629.9
12001.9, 17727.4
10943.8, 21611.5
10948.2, 17956.1
10251.2, 13756.3
10292.3, 14970
9385.97, 16652.5
10482, 15464.3
11416.8, 18400.2
10507.2, 18353.5
10794.8, 16880.2
10787.3, 16786.5
8944.66, 19813.3
10235.2, 15072.1
10709.5, 22985.8
8698.81, 13959.4
10484.8, 16712.4
8989.84, 18568.2
12061.3, 16198.7
11248.8, 18741.4
10479.1, 15371.9
10614.7, 16131.1
9320.69, 13249.1
8068.09, 14640.4
9652.41, 16473.8
11253.8, 14702.9
11015.3, 15778.4
10472.7, 16084.8
11679.5, 18184.7
10800.9, 15155.1
11426, 23770
9773.41, 17155.3
10403.3, 20798.2
11479.4, 18519.8
10732.7, 15365.8
11220.9, 17014.3
10662.7, 18031.6
10439.8, 14482.8
9774, 16242.8
9792.28, 15968.7
9732.22, 15137
12869.7, 18094
9754.72, 17513
8085.38, 19552.1
10551, 18621
10107.3, 18109.9
9637.78, 13993.2
11168.9, 13208.3
10241.7, 18094.1
11434.8, 16253.7
11228, 20216.5
9998.03, 18857.5
9725.47, 16754
10526.2, 20865.8
