6532.69, 16751.1
6490.03, 13351.2
6339.81, 12478.4
8181.22, 15095.8
5551.62, 12508.4
6022.44, 14366.3
5606.5, 14634.5
5857.25, 16252
5334.84, 13397.9
6345.5, 18463
6076.06, 13318.9
6885.22, 17210.8
7030.12, 15693.4
6703.34, 13871.4
6110.12, 13020.9
7436.84, 16454.4
7401.81, 14094.7
6821.94, 15291.1
6763.72, 12077.8
7690.84, 17019.4
6062.97, 14019.8
5982.72, 13252.5
6227.28, 14578.5
5835.53, 14036.5
5944.16, 14862.3
6250.66, 15262.3
6660.22, 12749.8
5007.47, 13761.3
7286.38, 15296.9
5483.97, 12052.5
7116.62, 14938.6
7011.69, 11751.1
5695.12, 14077.1
6426.47, 16729
6509.09, 13029.9
5953.66, 12125.1
5609.5, 12003.5
6592.66, 13614.6
7147.06, 14003.7
6098.53, 14941.2
7095.66, 15219.1
7279.84, 13925.7
7517.34, 14280.7
6916.91, 16242.3
6472.97, 16969
4559.78, 9483.22
6322.03, 13109
5497.31, 15102.9
5614.25, 12520
5866.53, 12657.7
5664.75, 13766.2
6222.12, 13804.4
7328.34, 18938.2
6123.59, 13875.9
7878.28, 16745
7174.53, 17428.5
6233.34, 12266.9
7411.19, 13215.3
6886.56, 15070.4
7051.44, 14981.3
6246.69, 13814.3
6092.44, 15173.8
6559.91, 12385.8
6668.44, 18991.3
7374.88, 18328.4
6419.56, 13939.2
5919.38, 15137.6
5558.75, 15703
6459.97, 11953.3
6004.88, 13311.4
6171.44, 15241.8
5598.81, 12641.9
5361.03, 12254.2
6859.66, 17809.3
6622.41, 14409.8
6603.56, 13401.9
6720.44, 14338.8
6589.47, 14679
5644.91, 16590.3
5222.81, 12087.2
5518.34, 13076.4
5900.94, 13697.3
8302.41, 18519.1
4757.78, 10084
6244.03, 13520
5871.44, 13329.3
6396.91, 16723.3
6029.53, 15389
5411.97, 15754.5
5494.41, 14486.3
6662.34, 14975.2
7810.81, 16191.4
5077.56, 12491.2
5981.5, 14327.8
6448.59, 14886.7
6412.78, 17450.7
7514.44, 14397.6
6563.62, 12121.1
5571.44, 12701.6
6850.31, 14421.9
