4913.31, 11206.4
5447.97, 13605
6958.91, 15820.1
7457.22, 17487.8
5998, 13256.8
6942.12, 13820.1
7545.75, 14148.8
6624.19, 15827.8
5906.94, 11806.6
7648.09, 15847.2
5858.31, 12926.2
6767.97, 15667.5
7093.41, 20055.1
7048.31, 13904.4
6968.41, 14061.6
7430.09, 15872.4
6018.09, 12710.9
6754.09, 14833.2
6463.47, 14922.8
7926.47, 16030
6650.66, 14027.6
7038.91, 12392.8
7720.31, 14353.7
7288.91, 16216.1
7649.88, 13189.6
6167.88, 10443.1
9067.5, 17559
7074.56, 13905.9
6384.75, 13695.8
5927.59, 11823.4
6771.03, 14462.2
6123.41, 13643.6
8369.62, 17369.6
6001.94, 13777.8
5938.44, 12821.3
6930.25, 15776
7019.34, 15052.4
6518.72, 16425.3
5748.84, 12608.2
6391.91, 14515.1
6076.81, 12858.4
7120.09, 17181.4
6520.38, 15609.1
6534.25, 13643
6942.09, 12928.4
5893.41, 11256.8
8150.41, 15953.8
7814.06, 17683.7
8167.88, 17875.1
7900.44, 14403.1
6921.22, 15569
7474.34, 16773.9
6577.19, 12180.3
6364.69, 16711.3
6421.38, 12980.4
6719.56, 14746.2
8119.44, 15892.6
6366.19, 13545.6
7009.34, 16806.9
6972.69, 12810.8
5926.91, 13381.8
6685.34, 15832.7
5375.03, 13404.2
7516.16, 15206.6
6692.5, 14632.2
8104.94, 17422.1
8299.12, 14269.1
5867.19, 13095.1
8774.19, 16710.8
5959.09, 14966.7
7430.09, 11798.4
7311.44, 12816.3
7403.78, 13848.2
7455.81, 16751.9
7022.84, 15048.9
7050.59, 16607.4
6310.56, 12559.4
6933.34, 13389.4
5622.5, 11762.5
7015, 12404
7128.81, 16191.7
7647.69, 12347.3
6500.38, 15020.9
7886.03, 16288
5310.78, 11550
6999.19, 11431.3
7172.94, 15308.3
6315.12, 14745.6
6059.53, 11779.2
6843.44, 11759.6
5788.75, 13115
9013.03, 15947.7
8313.53, 15445
7400.5, 13529.8
8384.84, 19932.9
7652.12, 16160.4
5362.53, 11682
8763.41, 15431.6
6596.41, 14821.3
8004.75, 15881.2
