tags_collected, collisions_in_seconds, time_in_minutes, random_seed
338, 187.875, 19.8948, 456075
338, 194.766, 19.0583, 99423
338, 198.734, 18.9536, 543398
338, 167.922, 17.5635, 404417
338, 204.703, 20.1156, 790755
338, 192.953, 19.7714, 762769
338, 179.766, 18.6578, 746511
338, 213.469, 19.4432, 261759
338, 215.25, 19.8974, 376771
338, 185.109, 18.3292, 785756
338, 217.891, 20.1953, 711985
338, 183.641, 20.5839, 726127
338, 176.906, 18.6062, 85926
338, 239.391, 20.4271, 499994
338, 252.094, 20.8828, 189555
338, 208.234, 19.5995, 478106
338, 222.031, 18.9495, 195552
338, 194.031, 20.4651, 786536
338, 198.25, 21.5865, 837190
338, 197.078, 21.2031, 782359
338, 172.031, 19.1984, 306536
338, 244.641, 20.1547, 509487
338, 202.719, 20.2521, 802368
338, 201.406, 20.1078, 470300
338, 171.75, 18.076, 539952
338, 198.953, 20.7547, 986898
338, 201.531, 19.2146, 303090
338, 203.734, 21.3776, 283130
338, 191.125, 19.7333, 974181
338, 208.25, 19.5437, 419457
338, 215.25, 20.8828, 497132
338, 243.359, 22.0948, 698209
338, 186, 19.9583, 39898
338, 227.766, 22.3281, 300557
338, 251.094, 18.8214, 468234
338, 203.891, 17.7833, 519613
338, 182.25, 18.7036, 922524
338, 188.609, 19.9099, 474637
338, 226.562, 20.9521, 243797
338, 237.359, 20.3938, 9512
338, 195.406, 19.9443, 685751
338, 171.469, 17.3453, 929997
338, 188.438, 19.4187, 291180
338, 200.953, 19.6901, 145926
338, 208.266, 20.1458, 244859
338, 242.734, 21.3078, 275476
338, 184.281, 19.9552, 668054
338, 206.844, 22.2302, 586086
338, 229.781, 19.037, 929184
338, 175.844, 20.1755, 123094
338, 188.766, 18.6438, 895519
338, 165.781, 20.7234, 716258
338, 217.578, 20.2703, 715039
338, 222.797, 20.8995, 623725
338, 194.047, 17.1411, 864146
338, 182.922, 19.4005, 686198
338, 235.25, 21.8427, 998928
338, 264.344, 20.6427, 258962
338, 174.969, 18.187, 472657
338, 210.578, 19.8781, 455618
338, 206.109, 20.037, 350585
338, 226.031, 19.0953, 75396
338, 211.844, 19.4995, 632706
338, 199.391, 21.5505, 250509
338, 181.688, 19.7135, 776400
338, 226.781, 20.6781, 527769
338, 172.656, 19.4589, 820537
338, 204.359, 20.8552, 395943
338, 193.547, 18.5484, 419929
338, 256.422, 20.0922, 910429
338, 200.828, 19.5932, 748561
338, 201.188, 19.6833, 217633
338, 221.281, 20.3469, 466616
338, 209.312, 20.7385, 483084
338, 207.266, 21.0599, 168765
338, 276.547, 21.6, 97371
338, 226.719, 21.2594, 64888
338, 174.75, 19.0927, 204812
338, 211.406, 18.2047, 792468
338, 217.609, 22.6484, 695705
338, 219.875, 22.1292, 357792
338, 154.953, 20.2714, 138765
338, 262.5, 20.4005, 509856
338, 183.125, 19.0297, 976484
338, 206.656, 21.8214, 569900
338, 209.344, 21.9344, 471554
338, 184.328, 19.4307, 193090
338, 177, 18.25, 398694
338, 245.391, 20.3505, 35133
338, 212.359, 22.1427, 23023
338, 221.719, 18.2224, 389088
338, 213.109, 20.6177, 28313
338, 205.531, 20.2203, 334288
338, 211.938, 19.9979, 32027
338, 208.891, 20.3516, 71430
338, 228.359, 20.5719, 473182
338, 209.672, 20.9161, 422333
338, 181.109, 18.5677, 308469
338, 239.641, 20.9089, 630615
338, 192.984, 21.2042, 624630
