11118.6, 22460.4
12643, 23064.5
12825.8, 20519.9
12188.2, 23814.1
12392.1, 22039.7
12551.1, 21919.7
13228, 19483.3
12832.9, 20600.6
11951.9, 19526.4
13230.8, 25345.5
12997, 21593.8
12705.3, 21715.9
11740.3, 20301.9
13055.6, 21098.7
13590.3, 23183.7
13692, 21492
11654.2, 21691.6
12813, 20080.5
13037.8, 24555.2
11266.8, 22035.4
12818.1, 21599.4
11433.9, 18629.1
13698.7, 22035.8
12872.6, 21781.9
11504.4, 24746.1
12103.7, 21557.8
11826, 21806.2
12597.1, 21722.2
12380.6, 24651.4
12350.3, 21956.9
11990, 21071.5
12846.7, 21342
11580.6, 20031.2
12366.3, 19967
13141.9, 21892.8
12363.1, 21896.9
13098, 21853.5
13479.8, 23015.2
11701.6, 20348.9
12682.7, 22660.3
13015.4, 19966.6
12489.4, 20872.9
12406, 22838
11481, 24766.5
12993.7, 23983.6
11245.2, 21581.6
12458.5, 25227.5
12747.2, 22838
12136.9, 24052.1
12180.9, 21933.6
12263.4, 19090.3
12309.9, 21440.8
12030.3, 22387.2
10925.4, 19127.1
11980.9, 21541.1
10341.7, 22529.3
12248.8, 24721.8
11320, 19584.5
12193.1, 21571.9
11951.4, 19219.3
12548.9, 21457.6
13880, 24519.2
11858.2, 23124.8
12968.3, 22489.4
11184.1, 21707.2
12409.2, 19511.5
12426.1, 21442.4
13101.6, 22464.2
11994.8, 18897.7
12211.6, 21239.9
12103.9, 18103.9
12890.8, 22527.2
13076.7, 21948.3
13123.4, 25676.3
11504.2, 22948.5
11745.7, 22281.1
12436.6, 19620.7
11997.2, 18730.2
11633.7, 20994.3
12765.9, 21690.6
12290.2, 24295.6
11645.9, 18698.4
11422.5, 22543.5
11792.2, 22613.3
12097.2, 20096.6
12184, 22104.5
12453.4, 21123.3
12727.2, 24183.3
12667.8, 22463.7
10687.3, 21451.7
12679.4, 22294.6
12283.8, 20539.9
11107.1, 19130.6
12416.7, 21685.8
11857.8, 19253
12893.4, 22594.4
13611.4, 23603.6
12694.8, 19777.2
11484.6, 23448.9
13240.5, 21492
