Forage: 0, 10, 8, 12, 17, 28, 6, 42, 17, 60, 12, 42, 19, 28, 39, 94, 61, 93, 74, 56, 31, 92, 6, 54, 34, 109, 56, 133, 160, 167
Forage: 0, 10, 4, 8, 10, 6, 31, 49, 13, 4, 41, 43, 94, 78, 66, 49, 3, 71, 48, 96, 13, 69, 92, 59, 36, 96, 72, 71, 107, 87
Forage: 0, 2, 4, 4, 14, 33, 13, 30, 71, 17, 23, 39, 20, 78, 35, 30, 112, 120, 24, 74, 25, 115, 64, 22, 58, 107, 79, 53, 106, 21
Forage: 0, 4, 6, 6, 23, 17, 15, 44, 16, 11, 67, 31, 8, 96, 17, 73, 111, 26, 138, 80, 152, 14, 123, 64, 108, 35, 91, 177, 31, 101
Forage: 4, 8, 11, 9, 19, 38, 28, 20, 24, 34, 26, 57, 81, 42, 75, 7, 24, 78, 128, 66, 25, 127, 71, 10, 24, 138, 74, 72, 170, 104
Forage: 0, 7, 1, 7, 13, 33, 30, 21, 15, 79, 46, 34, 50, 75, 33, 88, 109, 103, 58, 75, 20, 38, 134, 31, 74, 15, 132, 52, 148, 121
Forage: 2, 2, 8, 9, 27, 7, 25, 39, 29, 7, 42, 49, 5, 85, 79, 46, 114, 35, 68, 119, 29, 39, 50, 104, 53, 62, 85, 91, 42, 41
Forage: 6, 3, 6, 16, 4, 21, 28, 42, 31, 39, 36, 11, 30, 49, 98, 121, 32, 60, 71, 37, 72, 72, 122, 243, 17, 84, 38, 46, 38, 55
Forage: 2, 4, 4, 12, 8, 18, 28, 24, 36, 8, 60, 37, 33, 73, 53, 61, 24, 71, 24, 58, 20, 47, 25, 78, 85, 102, 74, 87, 177, 88
Forage: 0, 6, 14, 4, 14, 6, 29, 32, 59, 57, 1, 53, 36, 16, 76, 31, 102, 21, 175, 55, 15, 44, 70, 73, 43, 106, 149, 55, 44, 105
Forage: 0, 6, 4, 6, 25, 8, 19, 48, 14, 22, 32, 70, 83, 22, 53, 120, 15, 119, 114, 84, 115, 69, 20, 16, 29, 35, 83, 73, 202, 23
Forage: 2, 10, 2, 16, 15, 10, 34, 9, 12, 35, 34, 84, 50, 60, 37, 100, 45, 63, 67, 25, 8, 127, 46, 21, 143, 108, 90, 49, 114, 143
Forage: 2, 4, 8, 14, 9, 25, 16, 26, 34, 57, 29, 55, 14, 21, 129, 24, 38, 49, 15, 92, 15, 75, 98, 115, 53, 70, 239, 89, 50, 116
Forage: 0, 6, 4, 4, 19, 16, 25, 8, 30, 5, 32, 61, 21, 57, 83, 64, 37, 235, 15, 16, 52, 40, 99, 126, 47, 73, 52, 66, 117, 74
Forage: 0, 6, 6, 4, 12, 32, 26, 33, 39, 25, 16, 62, 47, 10, 53, 76, 97, 86, 78, 7, 39, 44, 81, 58, 130, 21, 87, 138, 77, 96
