Forage: 21, 18, 11, 7, 12, 5, 6, 7, 9, 5, 7, 5, 3, 8, 4, 7, 4, 0, 10, 2, 2, 2, 7, 3, 2, 5, 6, 3, 6, 4
Forage: 21, 17, 14, 15, 6, 4, 5, 6, 7, 4, 3, 3, 8, 11, 3, 2, 3, 4, 1, 1, 3, 7, 4, 3, 3, 5, 2, 1, 7, 0
Forage: 31, 13, 11, 9, 8, 5, 5, 4, 8, 3, 13, 3, 2, 2, 4, 2, 7, 5, 5, 6, 4, 2, 7, 4, 3, 5, 4, 2, 4, 4
Forage: 14, 19, 13, 7, 9, 2, 9, 11, 6, 5, 7, 5, 4, 6, 2, 4, 2, 5, 4, 5, 6, 2, 2, 5, 6, 3, 6, 4, 3, 2
Forage: 17, 16, 11, 8, 7, 6, 9, 4, 5, 8, 6, 4, 4, 5, 5, 4, 6, 6, 3, 6, 5, 3, 4, 2, 4, 3, 3, 5, 5, 6
Forage: 21, 25, 9, 10, 8, 5, 10, 3, 7, 6, 5, 6, 4, 2, 8, 4, 6, 5, 4, 6, 2, 7, 4, 5, 4, 2, 2, 4, 4, 5
Forage: 24, 18, 14, 10, 10, 4, 5, 7, 9, 5, 4, 6, 6, 5, 5, 3, 3, 4, 1, 2, 6, 6, 5, 5, 5, 3, 6, 1, 3, 3
Forage: 20, 23, 10, 12, 12, 6, 7, 2, 7, 7, 7, 7, 6, 5, 6, 8, 9, 6, 3, 1, 3, 3, 2, 7, 3, 3, 6, 3, 5, 1
Forage: 26, 19, 8, 11, 9, 14, 9, 5, 9, 3, 4, 5, 2, 3, 3, 2, 2, 2, 4, 4, 8, 6, 5, 5, 3, 6, 5, 4, 5, 4
Forage: 23, 21, 13, 9, 11, 7, 6, 6, 6, 6, 9, 3, 7, 3, 4, 4, 4, 2, 5, 1, 3, 3, 3, 4, 2, 3, 3, 5, 3, 1
Forage: 26, 22, 12, 12, 7, 7, 5, 4, 7, 8, 5, 6, 4, 6, 6, 3, 4, 3, 1, 4, 3, 4, 6, 3, 1, 3, 2, 6, 4, 6
Forage: 23, 17, 13, 5, 14, 8, 8, 6, 3, 2, 5, 7, 6, 4, 3, 4, 3, 3, 4, 3, 5, 0, 2, 4, 5, 7, 4, 7, 5, 4
Forage: 24, 16, 14, 10, 8, 7, 6, 6, 3, 5, 5, 5, 5, 9, 3, 6, 3, 7, 3, 3, 5, 7, 6, 6, 3, 1, 2, 3, 5, 8
Forage: 14, 25, 16, 5, 11, 6, 6, 10, 9, 13, 4, 3, 5, 0, 7, 2, 4, 4, 4, 6, 5, 6, 5, 4, 3, 4, 8, 2, 3, 9
Forage: 19, 19, 9, 5, 10, 9, 9, 4, 4, 6, 4, 8, 4, 4, 2, 4, 4, 5, 6, 2, 3, 4, 3, 4, 7, 4, 2, 5, 3, 3
