Forage: 40, 23, 26, 19, 20, 14, 11, 9, 16, 9, 9, 14, 10, 16, 10, 9, 12, 13, 11, 6, 6, 9, 6, 13, 11, 9, 10, 8, 3, 8
Forage: 44, 29, 20, 17, 23, 18, 20, 14, 16, 15, 8, 15, 8, 6, 15, 8, 11, 12, 8, 7, 10, 10, 4, 10, 7, 12, 8, 10, 10, 8
Forage: 46, 23, 22, 21, 18, 20, 16, 16, 15, 11, 12, 8, 11, 11, 11, 7, 10, 12, 11, 9, 8, 16, 10, 6, 11, 8, 12, 13, 7, 5
Forage: 40, 33, 20, 17, 18, 10, 18, 17, 9, 9, 11, 13, 14, 7, 11, 8, 11, 9, 8, 8, 13, 8, 7, 9, 6, 7, 4, 6, 9, 6
Forage: 45, 13, 12, 11, 10, 9, 8, 11, 11, 13, 15, 12, 12, 9, 8, 13, 12, 9, 14, 13, 10, 11, 5, 7, 9, 8, 3, 10, 8, 10
Forage: 38, 33, 23, 22, 11, 19, 14, 9, 9, 13, 17, 8, 13, 4, 8, 9, 11, 12, 6, 14, 9, 11, 11, 5, 7, 16, 14, 6, 11, 8
Forage: 42, 26, 18, 20, 15, 16, 14, 16, 10, 13, 15, 8, 13, 11, 9, 9, 7, 11, 10, 6, 7, 10, 12, 9, 10, 4, 5, 6, 7, 10
Forage: 42, 33, 21, 20, 17, 17, 8, 8, 17, 8, 10, 16, 13, 14, 11, 8, 11, 10, 9, 12, 16, 7, 7, 10, 6, 8, 10, 8, 12, 8
Forage: 43, 32, 19, 18, 19, 16, 15, 11, 12, 14, 8, 12, 7, 8, 6, 18, 9, 12, 7, 5, 10, 9, 9, 7, 8, 10, 9, 9, 4, 14
Forage: 44, 32, 24, 18, 12, 14, 16, 9, 13, 10, 7, 9, 13, 10, 9, 13, 10, 6, 5, 12, 9, 9, 4, 10, 6, 5, 8, 9, 5, 3
Forage: 46, 26, 23, 18, 11, 8, 1, 8, 5, 7, 10, 11, 14, 11, 10, 5, 5, 12, 7, 8, 11, 13, 7, 11, 3, 7, 6, 9, 7, 6
Forage: 42, 36, 17, 24, 10, 16, 12, 14, 14, 12, 10, 10, 7, 7, 4, 8, 4, 9, 11, 9, 5, 7, 8, 8, 8, 7, 10, 9, 12, 5
Forage: 42, 27, 25, 9, 15, 9, 15, 9, 16, 11, 14, 8, 9, 11, 8, 10, 15, 11, 7, 9, 11, 13, 12, 4, 8, 6, 8, 10, 9, 5
Forage: 41, 25, 24, 19, 7, 18, 18, 18, 12, 12, 11, 6, 11, 12, 13, 12, 11, 7, 7, 8, 13, 7, 13, 7, 8, 9, 12, 9, 10, 6
Forage: 47, 21, 20, 26, 11, 22, 13, 15, 18, 15, 13, 15, 14, 11, 15, 4, 9, 8, 5, 9, 11, 11, 14, 8, 10, 14, 4, 15, 11, 10
