Forage: 15, 15, 17, 20, 16, 17, 13, 19, 19, 15, 17, 13, 14, 20, 13, 19, 13, 20, 15, 13, 12, 17, 12, 15, 16, 14, 12, 15, 14, 16
Forage: 16, 18, 18, 21, 16, 18, 17, 17, 17, 13, 15, 18, 16, 14, 16, 13, 18, 16, 15, 15, 13, 14, 13, 15, 14, 12, 14, 15, 15, 12
Forage: 12, 19, 20, 18, 20, 16, 17, 19, 19, 16, 20, 15, 15, 10, 15, 16, 13, 19, 14, 14, 17, 14, 13, 13, 19, 15, 13, 15, 14, 14
Forage: 14, 20, 20, 18, 22, 16, 16, 14, 20, 12, 17, 17, 15, 14, 18, 15, 14, 15, 15, 15, 14, 16, 16, 14, 15, 13, 11, 15, 19, 16
Forage: 16, 17, 20, 21, 20, 18, 15, 20, 17, 15, 20, 16, 16, 16, 14, 20, 15, 15, 17, 17, 17, 13, 13, 17, 16, 14, 13, 14, 18, 11
Forage: 15, 19, 19, 19, 20, 17, 15, 15, 18, 17, 19, 11, 16, 14, 21, 15, 14, 13, 16, 14, 11, 12, 12, 15, 13, 17, 17, 12, 14, 11
Forage: 14, 20, 18, 18, 19, 16, 18, 17, 17, 15, 20, 18, 15, 16, 19, 11, 18, 12, 17, 14, 16, 16, 14, 13, 15, 13, 15, 15, 14, 13
Forage: 16, 19, 20, 20, 16, 18, 19, 14, 18, 20, 17, 18, 16, 22, 13, 17, 10, 14, 14, 12, 15, 13, 13, 12, 13, 19, 13, 16, 13, 16
Forage: 17, 21, 18, 19, 15, 13, 15, 14, 18, 16, 18, 18, 17, 20, 14, 13, 17, 17, 14, 16, 15, 14, 13, 13, 17, 13, 13, 13, 13, 12
Forage: 12, 21, 19, 18, 16, 18, 16, 13, 17, 19, 14, 16, 16, 16, 14, 18, 20, 12, 17, 12, 10, 18, 16, 15, 14, 17, 14, 17, 14, 11
Forage: 16, 18, 20, 21, 20, 17, 10, 22, 15, 15, 18, 17, 16, 14, 15, 15, 15, 14, 17, 11, 19, 15, 17, 14, 16, 16, 12, 14, 11, 16
Forage: 12, 18, 23, 19, 20, 13, 18, 14, 16, 19, 17, 17, 15, 14, 17, 14, 16, 15, 19, 14, 16, 11, 15, 15, 16, 12, 15, 17, 13, 11
Forage: 16, 20, 17, 19, 19, 15, 19, 23, 18, 17, 18, 15, 17, 16, 15, 16, 13, 18, 18, 14, 12, 15, 15, 12, 16, 16, 14, 16, 14, 14
Forage: 19, 20, 21, 20, 13, 14, 17, 17, 17, 16, 16, 17, 15, 15, 16, 15, 14, 12, 10, 16, 14, 11, 12, 10, 15, 14, 15, 13, 15, 10
Forage: 13, 21, 22, 15, 21, 16, 18, 13, 18, 18, 14, 17, 17, 19, 16, 16, 15, 15, 14, 17, 13, 10, 15, 14, 13, 15, 13, 17, 17, 11
