Forage: 4, 12, 29, 73, 41, 88, 44, 195, 151, 93, 167, 140, 247, 215, 198, 65, 218, 234, 108, 299, 175, 324, 177, 93, 261, 159, 113, 153, 179, 338
Forage: 2, 22, 10, 58, 78, 67, 119, 141, 65, 158, 94, 203, 171, 126, 298, 342, 83, 31, 200, 434, 140, 186, 244, 233, 165, 182, 323, 215, 142, 281
Forage: 4, 12, 27, 32, 94, 35, 193, 118, 111, 130, 83, 141, 264, 219, 198, 224, 156, 166, 182, 270, 207, 140, 217, 96, 191, 209, 307, 207, 191, 161
Forage: 4, 14, 18, 58, 86, 50, 137, 127, 106, 141, 118, 214, 152, 244, 136, 253, 181, 141, 97, 337, 166, 180, 327, 46, 386, 172, 151, 345, 253, 182
Forage: 4, 12, 29, 58, 83, 21, 104, 260, 139, 96, 113, 71, 245, 141, 314, 112, 241, 182, 241, 235, 125, 229, 247, 255, 183, 313, 217, 120, 126, 109
Forage: 2, 8, 24, 71, 35, 93, 67, 192, 175, 94, 112, 94, 204, 243, 199, 89, 325, 345, 110, 97, 267, 188, 187, 259, 227, 201, 263, 78, 101, 302
Forage: 4, 12, 22, 87, 59, 42, 109, 73, 268, 116, 124, 134, 323, 29, 315, 240, 240, 23, 339, 170, 116, 94, 105, 370, 259, 166, 344, 349, 112, 102
Forage: 0, 14, 27, 29, 83, 52, 76, 127, 167, 161, 94, 90, 179, 219, 351, 134, 200, 68, 165, 415, 129, 227, 198, 87, 160, 84, 527, 164, 363, 175
Forage: 4, 12, 22, 54, 69, 52, 129, 112, 187, 127, 75, 211, 214, 227, 138, 265, 180, 144, 175, 226, 211, 108, 191, 198, 315, 165, 184, 234, 332, 187
Forage: 0, 14, 20, 41, 79, 72, 95, 137, 274, 27, 69, 106, 249, 345, 188, 227, 152, 254, 177, 173, 204, 118, 125, 304, 180, 210, 182, 222, 294, 219
Forage: 2, 12, 31, 60, 67, 89, 103, 161, 176, 98, 133, 124, 125, 169, 210, 258, 201, 287, 326, 241, 211, 169, 117, 95, 244, 194, 70, 236, 277, 218
Forage: 6, 12, 27, 58, 83, 76, 74, 127, 105, 79, 312, 198, 115, 132, 48, 351, 206, 145, 313, 207, 258, 210, 343, 51, 204, 242, 211, 283, 53, 297
Forage: 4, 12, 40, 36, 94, 37, 120, 133, 199, 144, 96, 68, 126, 239, 178, 292, 358, 168, 354, 233, 173, 80, 76, 166, 118, 108, 294, 120, 214, 103
Forage: 4, 12, 31, 56, 45, 66, 94, 220, 190, 49, 181, 177, 190, 65, 211, 290, 59, 436, 176, 183, 299, 96, 244, 123, 320, 231, 132, 88, 331, 193
Forage: 4, 10, 42, 50, 60, 59, 180, 118, 139, 160, 73, 115, 162, 280, 288, 179, 199, 94, 284, 266, 168, 339, 258, 269, 197, 204, 156, 144, 143, 193
