tags_collected, collisions_in_seconds, time_in_minutes, random_seed
0, 1242.52, 30, 9158
0, 1265.78, 30, 935331
0, 1287.09, 30, 74017
0, 1336.94, 30, 524365
0, 1314.62, 30, 592232
0, 1270.56, 30, 189375
0, 1330.73, 30, 764291
0, 1328.45, 30, 465832
0, 1284.98, 30, 867283
0, 1307.36, 30, 626049
0, 1358.66, 30, 291037
0, 1310.7, 30, 763016
0, 1276.16, 30, 787197
0, 1286.39, 30, 533548
0, 1345.97, 30, 836545
0, 1331.33, 30, 205601
0, 1330.11, 30, 982413
0, 1332.7, 30, 248261
0, 1231.66, 30, 940665
0, 1205.11, 30, 977468
