tags_collected, collisions_in_seconds, time_in_minutes, random_seed
0, 760.953, 30, 965955
0, 720.734, 30, 89078
0, 702.578, 30, 149943
0, 701.094, 30, 704075
0, 760.25, 30, 12161
0, 725.375, 30, 882076
0, 705.234, 30, 612633
0, 744.922, 30, 484101
0, 880.781, 30, 184078
0, 735.484, 30, 59835
0, 751.969, 30, 311393
0, 769.094, 30, 252123
0, 718.156, 30, 969640
0, 708.641, 30, 460099
0, 727.109, 30, 256674
0, 697.188, 30, 322879
0, 733.328, 30, 152774
0, 747.844, 30, 322771
0, 726.312, 30, 187651
0, 714.766, 30, 873230
