Forage: 8, 3, 2, 1, 3, 2, 2, 2, 2, 1, 2, 1, 1, 4, 0, 2, 3, 1, 0, 1, 2, 4, 2, 1, 2, 1, 2, 3, 5, 1
Forage: 8, 6, 2, 2, 1, 2, 2, 1, 2, 1, 2, 0, 2, 1, 0, 2, 1, 2, 1, 0, 0, 1, 3, 2, 1, 2, 0, 1, 1, 4
Forage: 3, 8, 3, 2, 1, 2, 2, 1, 2, 2, 0, 0, 1, 3, 1, 3, 2, 2, 0, 1, 0, 3, 3, 4, 1, 4, 2, 1, 0, 3
Forage: 5, 7, 3, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 3, 2, 0, 1, 3, 1, 1, 3, 2, 1, 3, 3, 4, 3, 3
Forage: 7, 5, 4, 4, 1, 1, 0, 2, 1, 3, 1, 2, 1, 1, 2, 0, 2, 1, 0, 1, 2, 0, 2, 3, 3, 2, 1, 5, 2, 1
Forage: 5, 5, 2, 2, 1, 5, 2, 3, 1, 1, 1, 1, 2, 1, 4, 2, 0, 1, 1, 2, 1, 2, 0, 4, 4, 1, 1, 3, 1, 1
Forage: 6, 6, 5, 2, 3, 2, 2, 2, 0, 1, 2, 1, 2, 2, 0, 2, 2, 0, 1, 2, 2, 1, 3, 1, 3, 2, 2, 3, 2, 1
Forage: 2, 7, 4, 0, 0, 1, 4, 0, 2, 3, 4, 1, 3, 3, 2, 0, 1, 1, 2, 0, 1, 1, 1, 2, 3, 1, 1, 3, 2, 3
Forage: 5, 4, 4, 2, 2, 1, 2, 2, 1, 0, 3, 0, 4, 0, 2, 1, 0, 0, 3, 0, 3, 1, 2, 6, 3, 2, 2, 4, 2, 3
Forage: 8, 7, 2, 2, 4, 0, 2, 1, 1, 2, 3, 2, 1, 3, 1, 2, 2, 1, 1, 2, 4, 1, 1, 0, 4, 2, 1, 1, 4, 3
Forage: 8, 6, 3, 2, 1, 2, 1, 2, 1, 1, 1, 4, 3, 0, 1, 2, 0, 4, 2, 2, 1, 1, 1, 2, 1, 4, 1, 2, 2, 3
Forage: 8, 5, 1, 4, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1, 3, 2, 1, 2, 3, 1, 2, 1, 5, 0, 2, 2, 3, 2
Forage: 6, 4, 3, 2, 1, 3, 0, 2, 2, 1, 3, 1, 1, 0, 1, 0, 3, 4, 2, 4, 1, 0, 1, 1, 3, 1, 2, 3, 1, 2
Forage: 8, 5, 6, 3, 3, 2, 0, 3, 2, 3, 0, 5, 1, 1, 4, 0, 1, 2, 3, 3, 2, 2, 1, 1, 3, 2, 3, 3, 2, 1
Forage: 6, 8, 4, 2, 1, 0, 1, 0, 3, 1, 1, 2, 1, 2, 4, 2, 1, 1, 2, 2, 1, 2, 2, 3, 2, 1, 4, 2, 2, 2
Forage: 5, 6, 1, 0, 3, 0, 1, 0, 2, 2, 0, 2, 0, 3, 1, 1, 0, 3, 2, 1, 2, 3, 1, 1, 0, 4, 1, 0, 1, 1
Forage: 6, 3, 4, 3, 1, 2, 1, 1, 3, 0, 4, 0, 0, 3, 0, 3, 3, 5, 3, 3, 1, 1, 2, 1, 6, 1, 2, 1, 2, 1
Forage: 7, 5, 4, 2, 2, 3, 2, 0, 0, 2, 1, 3, 2, 0, 2, 1, 2, 2, 2, 0, 1, 2, 1, 2, 1, 0, 1, 1, 0, 3
Forage: 8, 6, 4, 3, 3, 1, 1, 0, 2, 3, 3, 0, 0, 0, 2, 2, 0, 3, 1, 2, 1, 2, 3, 2, 1, 1, 1, 4, 0, 2
Forage: 4, 7, 4, 5, 1, 0, 0, 2, 2, 2, 1, 2, 1, 0, 2, 1, 1, 3, 2, 2, 0, 1, 2, 0, 0, 4, 2, 1, 2, 1
Forage: 5, 7, 2, 1, 2, 0, 1, 0, 1, 4, 1, 2, 2, 2, 1, 3, 2, 1, 3, 2, 3, 2, 2, 1, 1, 0, 2, 1, 0, 2
Forage: 7, 4, 3, 4, 1, 2, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 3, 2, 2, 1, 1, 1, 2, 2, 0, 3, 1, 3, 1, 3
Forage: 7, 3, 5, 2, 3, 0, 1, 2, 2, 1, 2, 1, 2, 3, 2, 3, 1, 1, 2, 1, 1, 2, 1, 0, 1, 2, 1, 1, 1, 2
Forage: 8, 8, 3, 1, 6, 1, 4, 1, 2, 2, 1, 2, 2, 0, 1, 1, 2, 3, 1, 1, 1, 3, 0, 1, 0, 0, 2, 5, 1, 1
Forage: 8, 7, 3, 3, 4, 0, 1, 0, 2, 1, 0, 0, 1, 0, 3, 3, 3, 1, 1, 1, 1, 1, 3, 2, 2, 1, 2, 2, 3, 2
Forage: 2, 6, 3, 1, 3, 0, 2, 4, 3, 2, 3, 1, 3, 0, 1, 1, 2, 2, 0, 1, 1, 0, 2, 1, 3, 2, 1, 1, 1, 0
Forage: 9, 7, 2, 6, 1, 4, 2, 2, 0, 2, 2, 0, 2, 1, 2, 3, 1, 1, 1, 1, 3, 1, 2, 2, 3, 0, 2, 2, 3, 1
Forage: 2, 3, 5, 1, 2, 1, 3, 0, 3, 2, 3, 0, 3, 1, 1, 3, 1, 0, 3, 1, 0, 3, 1, 1, 2, 1, 1, 2, 2, 1
Forage: 9, 4, 4, 2, 2, 1, 2, 1, 1, 0, 1, 1, 1, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 1, 4, 3, 0, 1
Forage: 8, 4, 2, 4, 1, 1, 3, 0, 1, 1, 0, 3, 1, 1, 0, 2, 0, 2, 2, 1, 2, 2, 1, 1, 3, 0, 3, 0, 2, 4
Forage: 7, 5, 2, 3, 2, 2, 2, 0, 2, 1, 1, 3, 3, 1, 2, 1, 3, 0, 1, 2, 3, 0, 1, 0, 2, 3, 3, 4, 2, 1
Forage: 9, 6, 3, 2, 2, 2, 2, 0, 1, 3, 3, 1, 2, 1, 1, 2, 2, 4, 0, 1, 2, 2, 0, 3, 1, 1, 1, 4, 2, 1
Forage: 5, 5, 4, 1, 1, 3, 0, 4, 0, 2, 0, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 3, 3, 0, 1, 3, 2, 1, 3, 0
Forage: 7, 4, 2, 2, 4, 0, 1, 2, 3, 1, 3, 2, 2, 2, 3, 1, 2, 3, 4, 2, 0, 2, 2, 2, 2, 3, 3, 2, 1, 2
Forage: 6, 3, 3, 2, 1, 3, 0, 0, 1, 0, 1, 3, 1, 1, 1, 1, 2, 2, 3, 2, 0, 3, 2, 1, 1, 3, 4, 0, 2, 3
Forage: 3, 3, 3, 0, 2, 4, 2, 0, 2, 1, 2, 3, 0, 0, 2, 1, 2, 3, 0, 2, 1, 2, 1, 1, 1, 2, 1, 3, 3, 2
Forage: 7, 8, 1, 1, 2, 1, 3, 2, 2, 0, 0, 1, 0, 0, 1, 2, 4, 1, 0, 0, 2, 3, 1, 3, 1, 2, 2, 1, 0, 2
Forage: 7, 4, 3, 1, 2, 3, 3, 0, 1, 2, 0, 1, 3, 2, 2, 1, 3, 3, 2, 2, 2, 1, 1, 2, 1, 3, 2, 3, 3, 2
Forage: 4, 4, 3, 2, 3, 4, 1, 1, 0, 3, 3, 2, 1, 1, 1, 2, 0, 2, 2, 4, 0, 2, 3, 2, 2, 0, 3, 2, 0, 1
