Forage: 11, 11, 13, 14, 16, 12, 16, 15, 15, 12, 15, 15, 18, 18, 14, 16, 15, 15, 14, 17, 19, 16, 12, 14, 15, 9, 12, 13, 13, 9
Forage: 11, 14, 13, 14, 8, 10, 16, 10, 8, 9, 13, 17, 8, 12, 7, 12, 13, 8, 10, 12, 13, 16, 14, 16, 15, 11, 17, 11, 12, 17
Forage: 9, 14, 12, 5, 6, 16, 14, 15, 14, 12, 16, 16, 18, 18, 13, 16, 17, 18, 13, 15, 12, 14, 9, 17, 11, 15, 11, 16, 12, 16
Forage: 9, 16, 14, 15, 18, 15, 14, 13, 20, 11, 9, 12, 14, 13, 14, 16, 18, 14, 18, 14, 13, 16, 16, 13, 16, 7, 12, 6, 11, 16
Forage: 6, 16, 10, 14, 18, 17, 15, 18, 11, 15, 14, 14, 12, 9, 13, 17, 14, 10, 15, 15, 12, 13, 16, 10, 11, 16, 14, 11, 14, 13
Forage: 11, 12, 16, 13, 16, 16, 18, 8, 9, 12, 17, 18, 11, 12, 13, 14, 16, 17, 16, 13, 11, 21, 12, 18, 14, 22, 14, 16, 12, 19
Forage: 10, 16, 13, 14, 11, 16, 15, 16, 15, 12, 14, 14, 16, 14, 12, 15, 19, 15, 13, 8, 14, 10, 14, 19, 10, 12, 10, 17, 12, 8
Forage: 11, 16, 15, 13, 14, 12, 15, 15, 9, 11, 16, 13, 16, 14, 13, 15, 15, 16, 15, 17, 12, 15, 16, 21, 12, 15, 15, 13, 16, 15
Forage: 10, 15, 11, 14, 16, 13, 10, 14, 15, 13, 18, 14, 14, 21, 14, 18, 14, 13, 9, 12, 17, 11, 11, 7, 8, 10, 9, 11, 13, 9
Forage: 11, 13, 18, 15, 15, 13, 14, 9, 13, 12, 15, 20, 14, 15, 17, 18, 15, 15, 14, 15, 12, 16, 8, 8, 15, 7, 10, 8, 7, 13
Forage: 10, 16, 12, 12, 14, 15, 17, 13, 15, 22, 13, 14, 16, 14, 14, 19, 12, 22, 16, 13, 14, 16, 12, 14, 12, 17, 16, 18, 13, 16
Forage: 13, 18, 16, 17, 13, 16, 13, 17, 10, 13, 16, 17, 9, 13, 13, 17, 13, 17, 10, 9, 13, 15, 16, 16, 12, 15, 14, 15, 16, 13
Forage: 12, 15, 13, 14, 12, 10, 13, 17, 15, 14, 14, 13, 17, 14, 16, 14, 10, 11, 13, 14, 15, 14, 11, 17, 13, 15, 12, 18, 11, 14
Forage: 10, 12, 12, 13, 8, 10, 16, 15, 8, 16, 16, 12, 8, 20, 14, 18, 12, 15, 15, 12, 14, 16, 12, 16, 19, 17, 13, 13, 18, 12
Forage: 13, 14, 16, 14, 8, 7, 16, 13, 16, 20, 13, 12, 11, 17, 16, 16, 19, 15, 11, 18, 12, 12, 19, 18, 15, 14, 18, 10, 11, 17
Forage: 9, 12, 18, 18, 18, 10, 11, 15, 14, 9, 14, 14, 18, 14, 15, 13, 20, 8, 11, 14, 17, 14, 10, 18, 10, 10, 13, 13, 13, 16
Forage: 12, 15, 18, 16, 15, 15, 17, 17, 15, 14, 14, 7, 15, 14, 13, 12, 17, 13, 16, 15, 19, 12, 10, 12, 7, 9, 11, 8, 10, 11
Forage: 10, 16, 13, 10, 14, 15, 17, 14, 15, 10, 8, 14, 19, 16, 14, 11, 14, 15, 15, 14, 13, 14, 16, 14, 19, 13, 14, 16, 15, 15
Forage: 11, 13, 15, 13, 16, 13, 15, 13, 17, 16, 10, 14, 17, 18, 14, 19, 13, 20, 12, 20, 14, 14, 14, 11, 12, 13, 17, 11, 8, 9
Forage: 11, 10, 15, 14, 14, 16, 16, 13, 18, 15, 18, 16, 15, 15, 16, 14, 17, 8, 13, 15, 7, 13, 11, 17, 15, 14, 18, 8, 12, 18
Forage: 13, 10, 9, 10, 15, 17, 16, 11, 15, 13, 12, 18, 13, 10, 9, 16, 17, 13, 11, 17, 13, 16, 13, 15, 15, 12, 13, 14, 16, 14
Forage: 11, 11, 14, 20, 17, 16, 17, 13, 11, 14, 13, 16, 13, 16, 12, 18, 11, 14, 16, 11, 12, 18, 16, 16, 16, 17, 14, 13, 16, 15
Forage: 12, 16, 18, 17, 17, 14, 15, 13, 17, 13, 19, 13, 16, 18, 12, 16, 19, 15, 11, 13, 13, 12, 15, 14, 9, 13, 13, 10, 17, 7
Forage: 9, 14, 16, 18, 16, 15, 16, 15, 12, 10, 11, 13, 14, 18, 13, 6, 12, 15, 14, 19, 16, 12, 12, 12, 12, 13, 13, 14, 13, 13
Forage: 11, 13, 18, 14, 15, 14, 13, 13, 18, 14, 21, 15, 16, 13, 14, 15, 10, 14, 13, 12, 16, 12, 10, 18, 17, 11, 15, 13, 14, 13
Forage: 6, 11, 15, 19, 13, 17, 13, 19, 14, 11, 18, 16, 15, 13, 14, 16, 5, 10, 16, 16, 16, 16, 13, 13, 14, 11, 13, 16, 20, 16
Forage: 8, 16, 20, 10, 8, 15, 14, 18, 17, 12, 13, 15, 13, 10, 14, 12, 13, 13, 5, 9, 12, 14, 17, 13, 14, 15, 12, 17, 20, 16
Forage: 9, 9, 12, 7, 9, 7, 10, 15, 17, 12, 12, 13, 16, 11, 15, 14, 16, 14, 11, 12, 10, 17, 10, 8, 13, 14, 17, 15, 11, 17
Forage: 10, 14, 15, 14, 15, 16, 20, 13, 14, 16, 15, 17, 18, 14, 13, 18, 14, 18, 16, 11, 9, 17, 16, 15, 15, 17, 14, 10, 10, 8
Forage: 7, 13, 14, 15, 17, 16, 13, 15, 12, 8, 11, 13, 11, 17, 13, 14, 15, 16, 18, 13, 14, 16, 14, 17, 20, 14, 15, 20, 13, 12
Forage: 8, 17, 11, 13, 11, 12, 14, 15, 17, 18, 15, 10, 20, 12, 16, 12, 12, 11, 12, 15, 14, 15, 14, 14, 10, 16, 14, 15, 16, 22
Forage: 9, 17, 19, 17, 17, 12, 10, 9, 9, 16, 13, 13, 15, 11, 11, 14, 17, 16, 15, 13, 14, 15, 16, 14, 13, 10, 18, 13, 20, 16
Forage: 9, 16, 17, 17, 13, 21, 14, 15, 14, 14, 12, 14, 16, 15, 17, 15, 16, 13, 11, 13, 22, 17, 19, 8, 14, 14, 18, 14, 9, 18
Forage: 10, 15, 15, 17, 17, 12, 13, 15, 9, 11, 13, 20, 10, 18, 16, 20, 12, 11, 15, 17, 16, 10, 9, 14, 17, 13, 16, 16, 14, 15
Forage: 11, 15, 13, 15, 15, 17, 12, 14, 13, 14, 9, 13, 16, 17, 8, 16, 8, 15, 15, 12, 8, 13, 12, 13, 13, 17, 17, 15, 14, 16
Forage: 10, 21, 18, 9, 12, 12, 13, 17, 15, 9, 17, 14, 19, 16, 14, 10, 14, 19, 19, 10, 13, 13, 9, 15, 21, 9, 16, 12, 9, 13
Forage: 13, 14, 21, 17, 18, 15, 13, 15, 17, 16, 21, 12, 17, 12, 16, 18, 12, 18, 12, 16, 12, 12, 10, 13, 16, 14, 12, 6, 10, 15
Forage: 12, 15, 12, 10, 21, 15, 13, 18, 17, 14, 16, 14, 16, 10, 14, 13, 12, 13, 17, 17, 14, 13, 16, 12, 11, 13, 15, 19, 18, 18
Forage: 7, 16, 18, 15, 19, 14, 18, 15, 16, 17, 16, 17, 15, 11, 11, 7, 6, 8, 6, 16, 12, 14, 16, 12, 17, 14, 12, 12, 13, 14
Forage: 14, 10, 15, 14, 17, 16, 15, 11, 14, 15, 12, 12, 13, 11, 15, 12, 11, 10, 18, 10, 13, 17, 20, 12, 12, 11, 9, 11, 18, 11
Forage: 12, 20, 15, 16, 16, 22, 16, 16, 13, 17, 14, 9, 17, 14, 17, 15, 17, 15, 15, 12, 16, 14, 10, 18, 12, 19, 12, 20, 14, 17
Forage: 10, 16, 8, 14, 17, 17, 16, 19, 11, 11, 10, 16, 13, 9, 12, 11, 14, 12, 18, 12, 20, 17, 10, 8, 8, 12, 19, 16, 21, 17
Forage: 15, 12, 15, 16, 14, 13, 11, 16, 15, 15, 21, 13, 13, 16, 14, 14, 15, 18, 16, 14, 15, 18, 15, 12, 13, 13, 12, 19, 15, 12
Forage: 10, 13, 19, 10, 18, 15, 13, 12, 15, 13, 13, 16, 10, 15, 18, 15, 16, 18, 16, 12, 15, 15, 16, 14, 10, 10, 8, 18, 15, 11
Forage: 11, 13, 10, 19, 16, 19, 13, 11, 15, 9, 13, 18, 15, 14, 12, 15, 15, 12, 13, 15, 14, 11, 12, 13, 12, 15, 16, 10, 15, 15
Forage: 12, 15, 13, 10, 8, 16, 13, 17, 15, 15, 12, 14, 18, 14, 18, 12, 17, 16, 17, 15, 15, 16, 17, 19, 18, 20, 16, 16, 12, 14
Forage: 13, 13, 18, 14, 15, 17, 11, 11, 13, 17, 13, 13, 11, 11, 7, 8, 6, 18, 15, 17, 16, 16, 16, 18, 12, 10, 13, 10, 12, 13
Forage: 8, 13, 10, 21, 16, 17, 17, 11, 17, 12, 18, 15, 16, 12, 4, 14, 13, 14, 10, 15, 15, 12, 14, 13, 14, 18, 18, 17, 17, 12
Forage: 10, 15, 13, 12, 7, 14, 11, 15, 10, 17, 19, 15, 14, 13, 17, 18, 15, 11, 17, 11, 16, 16, 12, 17, 16, 14, 12, 18, 15, 16
Forage: 9, 18, 16, 16, 15, 14, 14, 10, 4, 10, 11, 14, 9, 11, 13, 16, 18, 17, 17, 18, 15, 10, 20, 13, 12, 13, 15, 10, 15, 12
Forage: 13, 17, 11, 13, 15, 14, 15, 15, 13, 15, 15, 11, 13, 18, 14, 12, 15, 6, 11, 20, 11, 12, 9, 16, 19, 17, 16, 14, 16, 13
Forage: 12, 12, 15, 14, 16, 16, 22, 18, 12, 16, 17, 15, 8, 11, 13, 10, 10, 18, 16, 14, 18, 16, 15, 17, 16, 17, 16, 10, 18, 20
Forage: 11, 14, 16, 15, 19, 8, 11, 13, 11, 12, 8, 16, 12, 14, 11, 16, 15, 17, 18, 16, 13, 9, 13, 11, 10, 13, 9, 12, 10, 9
Forage: 16, 17, 17, 14, 11, 10, 16, 14, 14, 12, 17, 16, 12, 14, 13, 8, 13, 15, 8, 10, 11, 22, 8, 18, 17, 15, 17, 9, 12, 16
Forage: 8, 16, 15, 10, 16, 10, 14, 10, 20, 17, 12, 13, 16, 10, 16, 19, 10, 11, 13, 14, 10, 12, 15, 13, 10, 11, 11, 12, 12, 14
Forage: 15, 15, 11, 15, 15, 10, 8, 15, 16, 15, 11, 16, 21, 15, 13, 13, 17, 18, 14, 10, 10, 13, 15, 10, 16, 12, 12, 16, 13, 14
Forage: 11, 12, 14, 15, 18, 16, 12, 12, 12, 13, 11, 11, 9, 6, 14, 11, 15, 19, 13, 11, 15, 10, 10, 13, 14, 12, 14, 21, 17, 15
