Forage: 17, 14, 5, 6, 9, 6, 7, 9, 4, 5, 8, 6, 6, 7, 4, 4, 5, 3, 3, 9, 5, 4, 7, 6, 4, 7, 3, 7, 3, 6
Forage: 11, 11, 7, 6, 9, 5, 5, 8, 4, 3, 8, 2, 9, 5, 2, 8, 4, 4, 4, 8, 3, 5, 2, 4, 7, 6, 5, 6, 3, 1
Forage: 10, 25, 6, 7, 7, 7, 6, 4, 10, 5, 3, 7, 7, 4, 3, 5, 5, 4, 5, 5, 8, 4, 3, 3, 7, 1, 2, 6, 7, 3
Forage: 8, 15, 7, 8, 4, 7, 6, 6, 4, 8, 2, 7, 8, 4, 6, 7, 3, 7, 4, 3, 7, 3, 5, 1, 4, 6, 3, 4, 2, 7
Forage: 15, 14, 7, 6, 5, 8, 11, 6, 3, 8, 10, 6, 7, 7, 2, 7, 5, 4, 7, 5, 4, 5, 6, 4, 8, 3, 4, 4, 13, 7
Forage: 14, 14, 4, 9, 5, 4, 10, 9, 4, 3, 6, 4, 7, 4, 4, 7, 4, 6, 7, 8, 5, 5, 8, 4, 4, 3, 7, 4, 6, 5
Forage: 18, 15, 10, 4, 11, 8, 8, 8, 6, 5, 4, 8, 7, 8, 2, 5, 6, 11, 4, 4, 5, 5, 4, 3, 3, 6, 11, 4, 9, 4
Forage: 13, 9, 7, 5, 5, 11, 9, 7, 3, 6, 6, 9, 5, 3, 4, 8, 6, 4, 1, 4, 3, 10, 7, 4, 7, 3, 6, 9, 6, 4
Forage: 15, 10, 8, 10, 6, 8, 7, 7, 5, 6, 7, 4, 5, 6, 6, 5, 1, 5, 7, 1, 5, 6, 7, 5, 5, 2, 5, 4, 8, 4
Forage: 16, 10, 9, 9, 3, 7, 7, 5, 7, 6, 5, 7, 3, 2, 6, 5, 6, 7, 4, 6, 5, 5, 3, 4, 4, 3, 5, 8, 6, 7
Forage: 12, 16, 9, 8, 7, 5, 6, 4, 7, 5, 7, 5, 3, 6, 5, 1, 4, 3, 7, 5, 6, 4, 5, 7, 3, 3, 8, 1, 6, 0
Forage: 15, 13, 7, 9, 6, 9, 11, 10, 5, 2, 5, 7, 3, 3, 6, 5, 4, 7, 3, 4, 3, 4, 5, 8, 4, 6, 7, 3, 3, 5
Forage: 19, 15, 6, 9, 8, 6, 5, 5, 4, 8, 7, 4, 5, 8, 3, 5, 5, 3, 3, 4, 8, 8, 2, 8, 4, 6, 4, 4, 4, 8
Forage: 12, 11, 7, 9, 6, 6, 6, 9, 8, 7, 6, 11, 6, 6, 2, 9, 8, 2, 9, 5, 8, 6, 3, 6, 3, 3, 8, 6, 5, 6
Forage: 11, 9, 11, 6, 7, 4, 6, 5, 5, 1, 6, 1, 5, 4, 2, 9, 4, 9, 6, 5, 6, 5, 6, 7, 3, 7, 5, 5, 4, 6
Forage: 13, 8, 15, 9, 9, 10, 7, 1, 5, 6, 8, 4, 7, 5, 7, 4, 5, 5, 5, 6, 7, 5, 7, 5, 10, 5, 4, 9, 5, 7
Forage: 19, 21, 10, 9, 5, 9, 5, 4, 6, 8, 8, 7, 6, 3, 7, 8, 7, 4, 4, 8, 11, 1, 5, 4, 3, 12, 1, 9, 5, 5
Forage: 20, 13, 9, 6, 7, 7, 7, 3, 7, 5, 4, 5, 7, 7, 2, 8, 6, 7, 5, 5, 6, 5, 8, 8, 7, 8, 9, 3, 5, 8
Forage: 17, 14, 8, 5, 6, 7, 6, 5, 5, 8, 6, 10, 6, 9, 3, 3, 3, 6, 4, 6, 8, 10, 4, 5, 6, 8, 7, 3, 5, 11
Forage: 17, 14, 11, 8, 9, 4, 4, 7, 7, 2, 7, 4, 5, 6, 10, 8, 3, 11, 3, 5, 4, 8, 1, 9, 7, 6, 3, 5, 2, 4
Forage: 14, 14, 9, 7, 5, 3, 6, 4, 7, 5, 8, 3, 5, 7, 4, 4, 6, 8, 4, 6, 6, 8, 4, 7, 7, 9, 3, 4, 5, 6
Forage: 12, 12, 7, 9, 7, 7, 6, 5, 5, 5, 6, 7, 7, 4, 7, 5, 8, 3, 2, 5, 5, 14, 2, 4, 6, 7, 5, 4, 2, 3
