tags_collected, collisions_in_seconds, time_in_minutes, random_seed
175, 45716.2, 30, 589319
183, 46450.4, 30, 66521
186, 46364.5, 30, 523551
185, 46095.3, 30, 995621
196, 45822.6, 30, 709199
179, 45920.7, 30, 582121
170, 46129.7, 30, 311790
187, 46076.6, 30, 76595
199, 45715.5, 30, 175904
197, 45884.5, 30, 252046
185, 46724.5, 30, 846050
180, 46110, 30, 433237
175, 46625.6, 30, 900122
191, 45555.1, 30, 897636
171, 46309.6, 30, 216036
193, 45666.2, 30, 28459
185, 46500, 30, 208635
174, 46745.7, 30, 917469
194, 46260.5, 30, 992976
178, 46537.4, 30, 262183
177, 45773.4, 30, 460671
189, 45576.1, 30, 553308
172, 46948.6, 30, 592569
195, 45531.2, 30, 743544
181, 46070.3, 30, 614325
187, 46034.1, 30, 768035
175, 46293.8, 30, 379759
191, 45746.7, 30, 71484
194, 46072.1, 30, 269422
195, 45641.1, 30, 673082
169, 45788.3, 30, 19877
197, 45925.8, 30, 430908
191, 46064.3, 30, 35418
189, 46275.3, 30, 248960
199, 45706.4, 30, 261627
185, 46047.9, 30, 855355
201, 46130.6, 30, 519791
199, 45475, 30, 123327
219, 45229.3, 30, 305480
194, 45793.9, 30, 648156
196, 44896.9, 30, 364034
203, 45435.5, 30, 48642
184, 45832.9, 30, 805301
193, 45997.2, 30, 342441
193, 45735.8, 30, 309521
202, 45600.1, 30, 320562
186, 45895, 30, 342635
188, 46208.5, 30, 926407
191, 45311.1, 30, 431782
181, 46170.3, 30, 459831
199, 45798.9, 30, 671599
192, 46000, 30, 265725
187, 46180.2, 30, 139391
206, 45780, 30, 181145
192, 46229.3, 30, 540199
163, 46727.6, 30, 58691
179, 45829.9, 30, 445581
190, 46209.9, 30, 54779
199, 45853.6, 30, 840179
178, 45868.5, 30, 588854
