tags_collected, collisions_in_seconds, time_in_minutes, random_seed
424, 4790.39, 30, 834022
367, 5596.86, 30, 650045
410, 4985.14, 30, 138989
414, 4985.22, 30, 557441
403, 4802.33, 30, 404270
437, 4520.25, 30, 313019
404, 4966.2, 30, 305242
431, 4485.03, 30, 605114
384, 5319.53, 30, 674180
395, 5406.48, 30, 287230
447, 4321.22, 30, 44604
425, 4657.36, 30, 99067
411, 4792.84, 30, 308040
412, 4616.27, 30, 345075
431, 4402.16, 30, 828767
409, 4874.92, 30, 160778
399, 5065.7, 30, 415432
423, 4659.42, 30, 571794
422, 4600, 30, 162166
422, 4894.45, 30, 876821
406, 4864.16, 30, 680793
437, 4691.69, 30, 415014
427, 4666.92, 30, 77612
406, 4949.84, 30, 12574
425, 4782.92, 30, 503148
425, 4755.16, 30, 818643
405, 5053.89, 30, 201158
373, 5228.31, 30, 336288
432, 4365.88, 30, 235631
426, 4262.02, 30, 359586
421, 4808.83, 30, 140937
422, 4968.11, 30, 312346
445, 4651.95, 30, 277556
426, 4786.53, 30, 677672
406, 4900.66, 30, 438522
418, 4858.17, 30, 851462
433, 4627.91, 30, 901485
438, 4632.39, 30, 842112
404, 4625.83, 30, 270361
399, 5002.22, 30, 500022
460, 4192.03, 30, 146262
414, 5302.27, 30, 946623
440, 4730.19, 30, 864413
419, 4974.53, 30, 111748
411, 4739.05, 30, 161784
450, 4415.23, 30, 598160
397, 4970.03, 30, 639677
423, 4965.16, 30, 318309
426, 4862.56, 30, 700843
405, 4741.47, 30, 110537
419, 4521.39, 30, 228660
448, 4722, 30, 6441
382, 5167.84, 30, 43275
412, 5137.03, 30, 296279
390, 5079.47, 30, 837394
414, 4707.06, 30, 75861
396, 5221.31, 30, 100756
456, 4331.08, 30, 822946
385, 4902.59, 30, 11088
392, 4932.72, 30, 451543
