tags_collected, collisions_in_seconds, time_in_minutes, random_seed
1372, 13605, 30, 53762
1372, 13437.6, 30, 113402
1412, 13254.2, 30, 646494
1364, 13440.5, 30, 79548
1360, 13188.9, 30, 882871
1376, 13241.4, 30, 388417
1332, 13476.8, 30, 699985
1352, 13516.8, 30, 668615
1348, 13624.2, 30, 4053
1368, 13534.2, 30, 676685
1396, 13345.5, 30, 876923
1324, 13537.8, 30, 289643
1364, 13282.1, 30, 132269
1388, 13288.2, 30, 92090
1388, 13350.8, 30, 345488
1380, 13533.4, 30, 533035
1352, 13360.2, 30, 777366
1336, 13516.8, 30, 339122
1388, 13367.6, 30, 469771
1384, 13231.2, 30, 151759
