tags_collected, collisions_in_seconds, time_in_minutes, random_seed
604, 34651.7, 30, 311213
644, 34498.9, 30, 534408
572, 34556.5, 30, 738811
688, 33952.2, 30, 828377
640, 34276.8, 30, 682695
556, 34742.2, 30, 637410
620, 34912.4, 30, 567511
648, 34619.9, 30, 89000
660, 34475.6, 30, 555171
608, 34624, 30, 274586
668, 34048.9, 30, 594380
592, 34969.3, 30, 483147
676, 34553.3, 30, 443035
604, 34643.2, 30, 93246
656, 33583.7, 30, 309248
540, 35009.2, 30, 458421
644, 34496.3, 30, 715453
684, 33732.6, 30, 444289
600, 34297, 30, 734619
656, 34331.4, 30, 13962
