tags_collected, collisions_in_seconds, time_in_minutes, random_seed
0, 715.469, 30, 31120
0, 730.641, 30, 904115
0, 720.531, 30, 441523
0, 761.609, 30, 244190
0, 734.469, 30, 946654
0, 737.688, 30, 898871
0, 780.109, 30, 594360
0, 722.969, 30, 782988
0, 760.953, 30, 383202
0, 724.703, 30, 348882
0, 745.484, 30, 499141
0, 724.375, 30, 49822
0, 790.688, 30, 948129
0, 739.484, 30, 922384
0, 718.312, 30, 921177
0, 747.062, 30, 783389
0, 805.094, 30, 427801
0, 747.828, 30, 660104
0, 767.625, 30, 285311
0, 792.688, 30, 941959
0, 907.312, 30, 640846
0, 767.891, 30, 993845
0, 693.609, 30, 613466
0, 743.234, 30, 479837
0, 733.203, 30, 62123
0, 725.719, 30, 926250
0, 731.75, 30, 313142
0, 677.156, 30, 19515
0, 733.906, 30, 324688
0, 797.578, 30, 909977
0, 722.641, 30, 170460
0, 711.328, 30, 924282
0, 710.094, 30, 30228
0, 797.703, 30, 556835
0, 776.203, 30, 486085
0, 720.141, 30, 623544
0, 764.344, 30, 601453
0, 735.516, 30, 437735
0, 685.297, 30, 553112
0, 786.375, 30, 816095
