tags_collected, collisions_in_seconds, time_in_minutes, random_seed
119, 1130.59, 30, 158526
120, 1158.02, 30, 990155
111, 1186.16, 30, 400234
114, 1156.48, 30, 473995
116, 1137.47, 30, 899507
123, 1150.5, 30, 539329
124, 1116.33, 30, 146790
114, 1122.38, 30, 646301
122, 1124.12, 30, 797090
125, 1133.64, 30, 46809
124, 1122.75, 30, 81013
119, 1148.53, 30, 484956
126, 1127.45, 30, 812014
122, 1123.91, 30, 326794
126, 1119.33, 30, 619357
114, 1147.83, 30, 808785
125, 1126.55, 30, 892756
132, 1100.23, 30, 88909
132, 1135.61, 30, 39161
119, 1142.11, 30, 119566
111, 1150.98, 30, 787710
120, 1140.25, 30, 126259
128, 1099.06, 30, 658687
116, 1135.52, 30, 454498
126, 1101.66, 30, 511261
118, 1153.22, 30, 517523
123, 1145.09, 30, 371978
124, 1119.39, 30, 599148
120, 1137.41, 30, 36479
114, 1172.91, 30, 758781
125, 1119.59, 30, 397817
124, 1148.19, 30, 361143
112, 1117.73, 30, 387252
120, 1137.22, 30, 733217
116, 1138.81, 30, 335876
122, 1104.81, 30, 581803
129, 1122.33, 30, 291030
117, 1128.88, 30, 274241
116, 1151.53, 30, 764923
122, 1128.41, 30, 583013
