tags_collected, collisions_in_seconds, time_in_minutes, random_seed
896, 15821.5, 30, 747048
896, 16129.2, 30, 930210
960, 15672, 30, 985141
896, 15746.4, 30, 107798
960, 15665.2, 30, 63472
896, 16473.7, 30, 585574
960, 15898.9, 30, 430653
896, 16422.2, 30, 310026
896, 16672.5, 30, 426057
896, 15610.1, 30, 91933
