tags_collected, collisions_in_seconds, time_in_minutes, random_seed
0, 1662.31, 30, 430872
0, 1598.44, 30, 269229
0, 1637.34, 30, 375011
0, 1516.5, 30, 547118
0, 1612, 30, 908538
0, 1560.47, 30, 618875
0, 1626.36, 30, 400398
0, 1563.39, 30, 946333
0, 1615.33, 30, 345457
0, 1578.52, 30, 636047
0, 1640.39, 30, 189248
0, 1631.72, 30, 285247
0, 1598.31, 30, 500427
0, 1533.67, 30, 748309
0, 1674.2, 30, 291683
0, 1610.55, 30, 641676
0, 1594.02, 30, 110259
0, 1596.41, 30, 8804
0, 1590.94, 30, 117208
0, 1598.89, 30, 946087
0, 1621.62, 30, 123891
0, 1690.61, 30, 92771
0, 1609.61, 30, 558995
0, 1590.81, 30, 256244
0, 1650.89, 30, 841978
0, 1665.83, 30, 513668
0, 1670, 30, 401891
0, 1627.77, 30, 680060
0, 1637.61, 30, 856954
0, 1519.69, 30, 140259
0, 1629.69, 30, 469601
0, 1619.38, 30, 809526
0, 1592.19, 30, 898359
0, 1555.67, 30, 554559
0, 1615.81, 30, 404949
0, 1573.72, 30, 741896
0, 1583.91, 30, 509920
0, 1591.42, 30, 33656
0, 1705.95, 30, 556635
0, 1636.17, 30, 414138
