tags_collected, collisions_in_seconds, time_in_minutes, random_seed
0, 1287.88, 30, 885356
0, 1271.73, 30, 827810
0, 1271.84, 30, 803992
0, 1318.27, 30, 514564
0, 1277.34, 30, 235041
0, 1311.83, 30, 798561
0, 1313.92, 30, 729928
0, 1257.09, 30, 883684
0, 1338.02, 30, 267500
0, 1296.81, 30, 373749
0, 1307.98, 30, 241835
0, 1287.52, 30, 315927
0, 1292.09, 30, 686165
0, 1292.61, 30, 136748
0, 1350.59, 30, 479276
0, 1291.94, 30, 447308
0, 1321.86, 30, 300982
0, 1524.56, 30, 200425
0, 1257.11, 30, 863017
0, 1357.36, 30, 9974
0, 1268.83, 30, 937359
0, 1312.75, 30, 253552
0, 1358.31, 30, 719433
0, 1259.88, 30, 581503
0, 1319, 30, 770383
0, 1284.14, 30, 580387
0, 1266.42, 30, 642463
0, 1304.23, 30, 980307
0, 1288.08, 30, 431808
0, 1313.02, 30, 713233
0, 1313.8, 30, 87423
0, 1305.52, 30, 754016
0, 1302, 30, 736957
0, 1271.61, 30, 922119
0, 1326.73, 30, 851636
0, 1296.83, 30, 626629
0, 1304.81, 30, 396127
0, 1274.28, 30, 20688
0, 1280.8, 30, 894214
0, 1278.23, 30, 72407
