tags_collected, collisions_in_seconds, time_in_minutes, random_seed
0, 763.203, 30, 837289
0, 759.469, 30, 463365
0, 742, 30, 140731
0, 739.703, 30, 937389
0, 785.328, 30, 648139
0, 749.328, 30, 934008
0, 702.328, 30, 827338
0, 714.25, 30, 33055
0, 672.266, 30, 251618
0, 717.281, 30, 197869
0, 782.641, 30, 737549
0, 685.828, 30, 141663
0, 760.656, 30, 387931
0, 738.25, 30, 381786
0, 722.281, 30, 276178
0, 752.406, 30, 307639
0, 762.938, 30, 147116
0, 691.375, 30, 970686
0, 779.266, 30, 487659
0, 752.906, 30, 927877
0, 682.422, 30, 577813
0, 697.156, 30, 628421
0, 738.469, 30, 972522
0, 718.641, 30, 729154
0, 728.844, 30, 217620
0, 790.547, 30, 532558
0, 898.562, 30, 616710
0, 754, 30, 404633
0, 664.219, 30, 105284
0, 687.75, 30, 334329
0, 753.203, 30, 816490
0, 725.406, 30, 894137
0, 744.078, 30, 120086
0, 728.391, 30, 293869
0, 762.781, 30, 557862
0, 741.797, 30, 196559
0, 800.438, 30, 554133
0, 746.984, 30, 355225
0, 781.562, 30, 857680
0, 745.797, 30, 771781
