tags_collected, collisions_in_seconds, time_in_minutes, random_seed
117, 1109.69, 30, 807545
127, 1136.92, 30, 262049
120, 1148.47, 30, 809188
122, 1131, 30, 495234
118, 1122.53, 30, 930189
128, 1131.95, 30, 370878
122, 1117.98, 30, 890380
130, 1124.11, 30, 278365
119, 1128.97, 30, 671166
112, 1134.72, 30, 969995
117, 1141.33, 30, 364184
124, 1099.06, 30, 674846
122, 1141.09, 30, 96088
133, 1086.08, 30, 555683
126, 1117.73, 30, 36245
114, 1144.89, 30, 568691
123, 1162.7, 30, 902288
127, 1119.05, 30, 255257
126, 1134.14, 30, 686164
119, 1160.27, 30, 174834
