tags_collected, collisions_in_seconds, time_in_minutes, random_seed
0, 1308.06, 30, 568307
0, 1272.69, 30, 888146
0, 1299.16, 30, 196920
0, 1229.56, 30, 247074
0, 1365.7, 30, 690050
0, 1318.5, 30, 853252
0, 1308.09, 30, 236990
0, 1294.77, 30, 254925
0, 1235.55, 30, 279273
0, 1329.14, 30, 404622
0, 1278.56, 30, 685659
0, 1428.89, 30, 177925
0, 1217.78, 30, 542286
0, 1284.58, 30, 662560
0, 1324.5, 30, 98375
0, 1366.66, 30, 252534
0, 1366.97, 30, 307417
0, 1352.64, 30, 491522
0, 1308.67, 30, 636225
0, 1287.67, 30, 654198
