tags_collected, collisions_in_seconds, time_in_minutes, random_seed
1052, 10869.3, 30, 169881
1032, 10878.4, 30, 308996
1056, 11104, 30, 884744
1096, 10850.3, 30, 548262
1044, 10896.6, 30, 721649
1060, 10810.5, 30, 6263
1028, 11015.2, 30, 549536
1028, 10997.2, 30, 472904
1100, 10757.6, 30, 830501
1052, 10892.2, 30, 310544
988, 10933.5, 30, 901100
1056, 10810.1, 30, 859788
1056, 10823.9, 30, 218876
1044, 10727.4, 30, 146428
1076, 10796.9, 30, 390721
1036, 10718, 30, 217863
1048, 10918.3, 30, 824458
1020, 10941.7, 30, 983711
1044, 10749.6, 30, 215682
1024, 10786.6, 30, 61159
1076, 10757.2, 30, 581014
1044, 10960.2, 30, 739833
1028, 10815, 30, 859935
1016, 10827.6, 30, 891658
1056, 10840.3, 30, 357444
1056, 10773.2, 30, 373878
1032, 10809.7, 30, 63176
1016, 11034.7, 30, 836779
1060, 10855.8, 30, 669301
1072, 10822.9, 30, 780884
1036, 10808.5, 30, 560037
1072, 10678, 30, 582718
1052, 10734.9, 30, 678701
1040, 10725.3, 30, 993539
1008, 10744.8, 30, 244431
1044, 10937.1, 30, 179722
1052, 10791.4, 30, 157799
1052, 10846.8, 30, 90214
1064, 11125.3, 30, 372380
1020, 10874.5, 30, 866199
1056, 10869.3, 30, 111776
1056, 10718.7, 30, 819266
1040, 10808.7, 30, 990613
1056, 10860.8, 30, 368950
1064, 10742.6, 30, 693385
1036, 10771.8, 30, 495879
1036, 10863, 30, 37337
1052, 10805.5, 30, 698917
1056, 10816.5, 30, 199825
1060, 10738.2, 30, 13101
1056, 10735.9, 30, 616764
1052, 10672.5, 30, 433982
1044, 10785.3, 30, 146271
1064, 10795, 30, 684255
1060, 10770.1, 30, 716300
1048, 10828.4, 30, 560659
1028, 10793.6, 30, 77874
1068, 10829.5, 30, 675732
1024, 10867.9, 30, 731168
1052, 10786.3, 30, 57842
1028, 10832, 30, 371906
1016, 10950.1, 30, 414837
1036, 10788.3, 30, 251981
1036, 10824.2, 30, 541828
1064, 10805.8, 30, 989298
1060, 10756.9, 30, 305822
1068, 10677.5, 30, 725622
1052, 10842.7, 30, 607003
1060, 10816.4, 30, 736853
1056, 10807.7, 30, 573491
1052, 10867.5, 30, 475335
1036, 10709.9, 30, 793254
1036, 10900.3, 30, 140121
1032, 10927.7, 30, 746980
1044, 10945, 30, 55786
996, 10930.8, 30, 56893
1040, 10899.9, 30, 974872
1064, 10925.8, 30, 997870
1064, 10875.6, 30, 78101
1044, 10818.2, 30, 509934
