tags_collected, collisions_in_seconds, time_in_minutes, random_seed
832, 17061.3, 30, 446833
896, 16243, 30, 386985
896, 16951.5, 30, 130085
960, 15759.4, 30, 261308
832, 16489.9, 30, 963182
960, 15463.7, 30, 723932
960, 16213.4, 30, 678168
832, 16871.2, 30, 435435
832, 16789.8, 30, 206980
896, 15795.4, 30, 45714
960, 16351.8, 30, 175472
960, 15496.9, 30, 554027
896, 16744.6, 30, 670993
896, 16160.2, 30, 839636
832, 16982.4, 30, 117457
896, 15800.7, 30, 753215
896, 15848.8, 30, 632612
832, 16782.5, 30, 823862
832, 16446.9, 30, 921858
896, 16352.1, 30, 365574
832, 16807.1, 30, 403554
960, 15861.3, 30, 984682
896, 16367.7, 30, 242514
896, 15680.8, 30, 996159
896, 15763.7, 30, 510282
896, 15995.3, 30, 207347
896, 15800.6, 30, 792788
832, 16768.1, 30, 15613
896, 16153.5, 30, 113814
832, 16496.8, 30, 857776
896, 16323.2, 30, 469890
896, 15588.3, 30, 821168
896, 16139.4, 30, 630515
896, 15886.7, 30, 963861
896, 15903.9, 30, 686796
896, 15951.5, 30, 499345
896, 16499, 30, 320928
960, 16390, 30, 809588
896, 15779.5, 30, 298223
896, 16192.3, 30, 860178
896, 15855.2, 30, 671490
960, 15745.3, 30, 237133
896, 16154.5, 30, 472228
896, 16536.5, 30, 254988
896, 15889.5, 30, 835242
896, 16282.6, 30, 137483
896, 16616.1, 30, 449114
896, 15951.9, 30, 637629
896, 16466.4, 30, 456740
896, 16288.2, 30, 388971
960, 15638.3, 30, 739945
896, 16194.2, 30, 396708
896, 16169.1, 30, 186433
896, 16216.8, 30, 361863
896, 16324.2, 30, 509280
896, 16468.3, 30, 207947
896, 16183.7, 30, 987201
896, 15806.4, 30, 860661
896, 15960.5, 30, 389467
960, 15576.2, 30, 937970
960, 15391.2, 30, 419200
896, 16316.5, 30, 464334
896, 16071.1, 30, 441933
960, 15932.3, 30, 955903
896, 15872.7, 30, 178546
896, 16187, 30, 517441
896, 15623.2, 30, 322702
896, 16456.7, 30, 504383
896, 16717.2, 30, 974428
896, 16390, 30, 539483
896, 16075.3, 30, 605291
896, 16203.1, 30, 463381
896, 16134.8, 30, 217583
960, 15548.1, 30, 573555
896, 16076.5, 30, 727708
896, 15538.3, 30, 666551
896, 16521, 30, 828905
896, 16800.9, 30, 810976
896, 16190, 30, 166138
896, 15717.1, 30, 102881
