tags_collected, collisions_in_seconds, time_in_minutes, random_seed
196, 22635.9, 30, 646157
192, 22971.1, 30, 674883
192, 23023.5, 30, 209608
188, 22802.3, 30, 78739
192, 22869.2, 30, 3711
192, 23098.4, 30, 372802
192, 23318.8, 30, 360443
196, 22580.4, 30, 813472
196, 22881.5, 30, 332278
196, 22670.6, 30, 740774
192, 23001.9, 30, 947888
196, 23155.3, 30, 3107
196, 22994.6, 30, 815174
196, 22559.4, 30, 975781
192, 23163.8, 30, 646383
192, 22851.4, 30, 773571
192, 23015.2, 30, 169197
196, 22840.6, 30, 453806
192, 22995.7, 30, 499093
200, 22957.3, 30, 561403
192, 22791.6, 30, 60301
192, 22850.8, 30, 727764
192, 23472.6, 30, 483201
196, 22685.2, 30, 657130
192, 23084.3, 30, 892459
192, 23029.4, 30, 766944
200, 22901.9, 30, 460705
196, 23096.5, 30, 197368
196, 22718.2, 30, 822933
196, 22953.7, 30, 75123
192, 23071.7, 30, 581847
200, 22768.3, 30, 288063
196, 22867.3, 30, 994285
188, 22952.7, 30, 543239
196, 22955.6, 30, 704196
192, 23207.2, 30, 812817
196, 22904.6, 30, 411727
192, 22686.7, 30, 762415
192, 22928.4, 30, 142993
192, 23077.8, 30, 619823
196, 22774.9, 30, 47848
188, 23012.4, 30, 382334
192, 23049.9, 30, 254500
192, 22677.6, 30, 580196
196, 22801.2, 30, 100678
200, 22820, 30, 508127
196, 23006, 30, 402222
192, 22726.9, 30, 322980
192, 22969.5, 30, 599240
184, 22754.3, 30, 767954
192, 22864.6, 30, 182766
192, 23182.3, 30, 968930
192, 22726.6, 30, 983669
188, 22783.7, 30, 818066
192, 23043.8, 30, 236714
192, 22762, 30, 839326
192, 22993.5, 30, 28638
192, 22877.5, 30, 324992
196, 22766.7, 30, 250434
192, 23318.6, 30, 391364
184, 22654.1, 30, 100215
192, 23043.4, 30, 37752
192, 22829.3, 30, 911892
192, 22618.7, 30, 412047
192, 22897.1, 30, 922453
192, 23262.9, 30, 412918
188, 22959.7, 30, 400812
196, 23101.2, 30, 300382
192, 23066.5, 30, 127518
192, 22869.6, 30, 752357
184, 23110.3, 30, 652325
196, 22941.5, 30, 317209
196, 22709, 30, 451905
192, 22911.9, 30, 747035
196, 22979.1, 30, 35837
192, 22952.2, 30, 489842
192, 23088.5, 30, 882797
196, 22962.1, 30, 894607
192, 22778, 30, 816610
184, 22928, 30, 707550
