tags_collected, collisions_in_seconds, time_in_minutes, random_seed
988, 10407.4, 30, 175492
964, 10527.6, 30, 381176
984, 10388.1, 30, 273992
988, 10064.7, 30, 162968
984, 10459.2, 30, 565653
980, 10608.2, 30, 709103
988, 10232.3, 30, 134580
980, 10423.6, 30, 336735
988, 10042.6, 30, 808275
972, 10358.6, 30, 973043
976, 10521.4, 30, 911024
992, 10384.9, 30, 319662
988, 10240.5, 30, 711081
976, 10568.2, 30, 119952
980, 10473.2, 30, 456703
992, 10233.3, 30, 765103
1000, 10128, 30, 803632
976, 10305.5, 30, 337365
980, 10331.1, 30, 817077
1004, 10429.9, 30, 906211
988, 10415.3, 30, 881320
992, 10359.2, 30, 487381
984, 10149.6, 30, 145435
984, 10514.9, 30, 263817
968, 10486.4, 30, 136686
988, 10131.1, 30, 854544
988, 10076.9, 30, 59611
976, 10398.7, 30, 160694
988, 10341.2, 30, 855010
984, 10403.4, 30, 874776
964, 10314.9, 30, 102937
976, 10207.5, 30, 329347
980, 10722.5, 30, 593988
976, 10478.7, 30, 820675
980, 10342.8, 30, 209211
980, 10704.6, 30, 50317
992, 10436.1, 30, 526571
980, 10444.4, 30, 46385
984, 10306.8, 30, 916021
984, 10277.7, 30, 511185
992, 10201.7, 30, 857917
992, 10063.7, 30, 359519
996, 10428.3, 30, 195278
960, 10496.8, 30, 16955
988, 10154.3, 30, 151580
992, 10530.7, 30, 444589
988, 10485.4, 30, 908737
988, 10597.5, 30, 699317
1000, 10561.5, 30, 609282
976, 10515.6, 30, 965643
976, 10463.6, 30, 788423
988, 10608, 30, 420234
976, 10486.6, 30, 363174
996, 10394.8, 30, 162156
972, 10529.6, 30, 539660
984, 10520.3, 30, 860296
964, 10654.2, 30, 229432
980, 10441.2, 30, 287727
984, 10289.8, 30, 5664
988, 10451.5, 30, 941216
976, 10543.8, 30, 583124
996, 10488.2, 30, 96664
988, 10453.3, 30, 169
980, 10513.6, 30, 614790
956, 10360.2, 30, 72128
972, 10525.1, 30, 4390
980, 10487.3, 30, 52327
988, 10375.3, 30, 697172
984, 10417.9, 30, 876362
992, 10236.3, 30, 941844
984, 10149.4, 30, 932718
996, 10263.8, 30, 42845
976, 10518.1, 30, 190854
948, 10467.8, 30, 916124
996, 10046.5, 30, 587184
980, 10284.2, 30, 163341
980, 10163.2, 30, 629827
972, 10406.8, 30, 73026
988, 10457, 30, 658534
984, 10753.7, 30, 712939
