tags_collected, collisions_in_seconds, time_in_minutes, random_seed
344, 3529.02, 30, 5514
332, 3539.38, 30, 283028
352, 3504.95, 30, 126457
348, 3579.41, 30, 698195
336, 3502.34, 30, 145780
308, 3417.14, 30, 461475
344, 3534.3, 30, 840031
340, 3472.09, 30, 730339
352, 3471.42, 30, 418755
356, 3570.39, 30, 148480
336, 3563.38, 30, 890185
340, 3504.23, 30, 345754
340, 3544.25, 30, 95130
372, 3539.47, 30, 620093
352, 3583.36, 30, 950658
364, 3456.83, 30, 994231
352, 3574.62, 30, 793469
300, 3416.31, 30, 852109
344, 3552.77, 30, 98685
332, 3587.75, 30, 858119
344, 3610.78, 30, 839132
348, 3488.92, 30, 62139
340, 3591.33, 30, 900641
340, 3449.95, 30, 586032
348, 3586.75, 30, 483350
352, 3547.72, 30, 553265
300, 3496.23, 30, 525776
324, 3525.69, 30, 39323
352, 3491.45, 30, 131812
372, 3461.69, 30, 733608
332, 3442.31, 30, 798020
352, 3544.94, 30, 784747
368, 3489.86, 30, 169432
352, 3450.7, 30, 536079
356, 3574.36, 30, 264851
332, 3363.42, 30, 506574
348, 3598.56, 30, 127850
360, 3481, 30, 652086
336, 3479.7, 30, 541011
344, 3443.19, 30, 750908
360, 3548.52, 30, 19206
348, 3453.42, 30, 981410
364, 3454.66, 30, 17208
344, 3610.11, 30, 415851
348, 3379.61, 30, 223841
352, 3527.81, 30, 943079
352, 3392.22, 30, 936062
336, 3539.12, 30, 185205
344, 3387.28, 30, 763546
360, 3511.97, 30, 931784
308, 3531.19, 30, 959994
352, 3547.16, 30, 140525
364, 3569, 30, 655538
336, 3384.89, 30, 430993
332, 3426.94, 30, 535270
364, 3652.16, 30, 650771
328, 3427.7, 30, 832798
344, 3411.31, 30, 509592
352, 3432.33, 30, 915596
352, 3456.25, 30, 647335
324, 3538.78, 30, 696604
332, 3505.55, 30, 782910
348, 3554.83, 30, 951353
324, 3399.67, 30, 77342
332, 3603.91, 30, 113631
340, 3488.89, 30, 783223
344, 3329.23, 30, 372118
308, 3504.38, 30, 262270
344, 3543.86, 30, 224659
324, 3406.91, 30, 134526
348, 3483.72, 30, 585398
360, 3371.47, 30, 201903
364, 3506.73, 30, 910160
356, 3512.31, 30, 496509
336, 3456.73, 30, 622153
320, 3507.7, 30, 325163
380, 3442.83, 30, 46448
348, 3545.83, 30, 214258
344, 3539, 30, 80274
356, 3587.38, 30, 969987
