tags_collected, collisions_in_seconds, time_in_minutes, random_seed
284, 13289.6, 30, 364199
288, 12628, 30, 274748
280, 14402.5, 30, 438722
280, 13207.3, 30, 503314
292, 13965.5, 30, 26342
276, 13327.1, 30, 452024
284, 13145.6, 30, 748969
276, 12381.9, 30, 548345
280, 12409, 30, 757996
280, 13704.3, 30, 891062
280, 13024.9, 30, 527851
288, 13633, 30, 402865
280, 13320.9, 30, 820480
280, 12224.2, 30, 860465
272, 13179.5, 30, 948657
280, 13042.8, 30, 504727
280, 13709.9, 30, 455822
268, 14936.9, 30, 33167
276, 13090.2, 30, 757165
280, 13276.6, 30, 488380
276, 13938.1, 30, 11926
288, 13264.2, 30, 461919
276, 14052, 30, 825767
276, 13080.1, 30, 236326
284, 13474.8, 30, 356841
288, 12952.5, 30, 331954
284, 14190.2, 30, 264627
292, 13685.8, 30, 830241
276, 13636.8, 30, 43727
284, 14176.8, 30, 699377
280, 13147.9, 30, 859431
288, 14034.2, 30, 94791
280, 12234.2, 30, 87816
280, 14217.6, 30, 243078
292, 13608.7, 30, 337551
284, 13735.8, 30, 167843
272, 13373.1, 30, 579475
272, 12710.4, 30, 498662
272, 14555, 30, 117989
276, 13144.3, 30, 914708
276, 13608.8, 30, 14291
284, 12911.5, 30, 60255
272, 15023, 30, 644
276, 12559.1, 30, 33736
280, 14211.9, 30, 537536
284, 14937.6, 30, 527058
284, 15003.9, 30, 767128
288, 11989.3, 30, 681390
284, 12430.6, 30, 666976
280, 14073.6, 30, 735919
280, 13480.6, 30, 342244
284, 14069.2, 30, 781007
284, 13933.2, 30, 743811
276, 11918.5, 30, 239083
280, 13120, 30, 48580
280, 13168.5, 30, 207230
272, 13644.3, 30, 789421
280, 13286.3, 30, 263962
284, 13666.3, 30, 579716
288, 13897.8, 30, 934737
284, 13271.9, 30, 976689
276, 14480.3, 30, 159347
276, 13619, 30, 423113
288, 13638, 30, 63342
284, 13555.3, 30, 345073
280, 12726, 30, 998096
288, 14461.7, 30, 622248
280, 14148, 30, 21039
276, 14081, 30, 914651
276, 12835.4, 30, 203095
284, 12533.4, 30, 207398
284, 13938, 30, 768057
276, 14155.6, 30, 845161
276, 13564.7, 30, 559483
276, 13877.2, 30, 453570
288, 11591.6, 30, 348541
280, 13783.8, 30, 960032
288, 12445.6, 30, 670964
288, 12469.1, 30, 520159
284, 13129.3, 30, 129913
