tags_collected, collisions_in_seconds, time_in_minutes, random_seed
1177, 13271.4, 30, 70345
1177, 13199.9, 30, 490007
1194, 13064.4, 30, 755838
1192, 13117.7, 30, 949933
1203, 12810, 30, 837000
1211, 12810.9, 30, 840054
1217, 12626.4, 30, 510725
1191, 12899.9, 30, 353142
1198, 13258.9, 30, 598410
1191, 12387.5, 30, 233206
1195, 12969.3, 30, 642253
1230, 12707.5, 30, 69962
1194, 12854.4, 30, 876762
1192, 13038.5, 30, 305315
1131, 13371.8, 30, 434178
1215, 12906.8, 30, 493193
1199, 12848.9, 30, 624174
1212, 12833.7, 30, 148227
1203, 13095.7, 30, 696006
1220, 12704, 30, 906306
1216, 12996.5, 30, 609017
1192, 13069.7, 30, 861656
1223, 12640.8, 30, 745262
1210, 12821.5, 30, 276732
1211, 12967.2, 30, 56486
1202, 12565.5, 30, 374301
1189, 12970.2, 30, 896650
1216, 12710.8, 30, 964193
1218, 12675.1, 30, 359285
1204, 12893.7, 30, 883750
1185, 13080.8, 30, 183785
1175, 13047.4, 30, 611155
1187, 13065.8, 30, 489460
1232, 12686.5, 30, 809793
1211, 12938, 30, 664966
1227, 12799.4, 30, 950044
1178, 13124.8, 30, 467198
1219, 12773.7, 30, 707253
1210, 12648.9, 30, 700267
1210, 12757.9, 30, 77091
1205, 12798.2, 30, 423100
1181, 13125.2, 30, 789269
1203, 13028.9, 30, 60582
1210, 12671.7, 30, 893740
1183, 13299.8, 30, 578311
1216, 12546.8, 30, 600225
1220, 12698.3, 30, 233261
1227, 12649.7, 30, 469697
1227, 12633.5, 30, 788211
1203, 13116.5, 30, 740538
1206, 12852.5, 30, 279365
1235, 12694.9, 30, 183308
1204, 12700.8, 30, 897697
1236, 12786.1, 30, 210409
1218, 12790.7, 30, 82045
1191, 13147, 30, 189683
1235, 12590.9, 30, 205134
1246, 12548.5, 30, 924539
1200, 12927.4, 30, 242887
1208, 12892.7, 30, 745019
1211, 12708.8, 30, 499116
1211, 13028.4, 30, 647903
1164, 13172.1, 30, 424289
1208, 12943.3, 30, 322424
1217, 12898.7, 30, 602383
1184, 13078, 30, 480273
1212, 12707.1, 30, 806012
1186, 12952.8, 30, 428562
1169, 12961.7, 30, 851116
1204, 13155.6, 30, 814569
1224, 12537.2, 30, 614015
1235, 12585.9, 30, 799871
1184, 13310.3, 30, 311029
1198, 12742.7, 30, 393349
1199, 12774.4, 30, 534094
1214, 12466.1, 30, 82508
1201, 12847.9, 30, 275173
1197, 13053.2, 30, 602264
1199, 12797.9, 30, 346837
1228, 12590, 30, 251762
