tags_collected, collisions_in_seconds, time_in_minutes, random_seed
354, 2619.33, 30, 697096
322, 2832.36, 30, 343358
330, 2818.17, 30, 249546
328, 2802.8, 30, 883801
322, 2781.86, 30, 661633
330, 2758.33, 30, 350148
307, 2978.86, 30, 18034
326, 2930.42, 30, 401559
327, 2809.67, 30, 893026
340, 2718.23, 30, 343441
344, 2589.83, 30, 30254
335, 2701.56, 30, 652249
337, 2736.78, 30, 278792
323, 2791.22, 30, 994653
305, 2869.88, 30, 581877
318, 2907.53, 30, 74648
340, 2727.11, 30, 638928
325, 2815.05, 30, 434472
317, 2910.8, 30, 397892
329, 2891.84, 30, 353326
323, 2862.31, 30, 530458
325, 2772.81, 30, 957259
294, 3055.52, 30, 735586
340, 2701.53, 30, 497169
317, 2894.3, 30, 400550
323, 2839.78, 30, 927129
332, 2750.75, 30, 568975
300, 3025.92, 30, 83335
320, 2906.56, 30, 298050
304, 2938.56, 30, 376102
310, 2930.94, 30, 498972
322, 2969.97, 30, 927148
325, 2813.47, 30, 241589
313, 2928.89, 30, 342689
334, 2712.5, 30, 708994
336, 2778.05, 30, 227330
317, 2935.66, 30, 463421
345, 2785.45, 30, 751165
340, 2700.55, 30, 99305
332, 2730.23, 30, 115696
315, 2936.02, 30, 951394
325, 2820.62, 30, 589449
332, 2784.08, 30, 103287
329, 2912.73, 30, 430936
336, 2673.97, 30, 153270
331, 2735.56, 30, 852062
342, 2710.23, 30, 847907
330, 2726.05, 30, 512748
324, 2910.14, 30, 235621
315, 2902.14, 30, 621101
326, 2885.27, 30, 315052
317, 2921.11, 30, 503525
324, 2773.28, 30, 471460
283, 3129.89, 30, 110204
327, 2812.36, 30, 312395
338, 2724.09, 30, 273101
315, 2955.33, 30, 84229
323, 2889.42, 30, 262409
324, 2902.3, 30, 59513
307, 3039.06, 30, 732239
317, 2960.16, 30, 435708
326, 2758.81, 30, 907289
314, 2895.81, 30, 690580
338, 2696.75, 30, 139505
340, 2701.2, 30, 421695
304, 2973.5, 30, 991721
326, 2760.16, 30, 549668
340, 2684.72, 30, 387326
314, 2902.33, 30, 257882
309, 2973.25, 30, 546055
325, 2924.67, 30, 907509
332, 2794.06, 30, 468103
323, 2823, 30, 323283
335, 2804.12, 30, 876441
332, 2789.73, 30, 419681
325, 2856.09, 30, 247291
335, 2744.58, 30, 406423
284, 2974.86, 30, 67382
327, 2860.52, 30, 366844
313, 2736.42, 30, 494645
