tags_collected, collisions_in_seconds, time_in_minutes, random_seed
318, 2893.73, 30, 552439
316, 2790.42, 30, 383246
332, 2803.69, 30, 570500
336, 2756.11, 30, 522415
321, 2791.02, 30, 209242
315, 2919.67, 30, 64556
347, 2672.84, 30, 695669
332, 2759.67, 30, 549897
297, 2910.34, 30, 755760
321, 2847.78, 30, 984002
340, 2735.92, 30, 521030
302, 3034.03, 30, 830837
334, 2787.53, 30, 144264
331, 2760.28, 30, 245118
339, 2668.8, 30, 510863
319, 2823.56, 30, 971652
336, 2691.42, 30, 22287
320, 2941.92, 30, 286776
327, 2844.75, 30, 248586
336, 2664.34, 30, 890740
314, 2911.17, 30, 620305
337, 2775.45, 30, 310325
339, 2721.39, 30, 782916
338, 2648.19, 30, 43298
310, 2821.66, 30, 899441
337, 2697.64, 30, 644505
305, 3005.88, 30, 492883
333, 2756.98, 30, 125409
334, 2727.27, 30, 577107
325, 2746.75, 30, 549518
320, 3043.16, 30, 111137
327, 2705.09, 30, 852106
315, 2917.38, 30, 333844
310, 2916.95, 30, 449155
337, 2636.61, 30, 491949
336, 2735.73, 30, 277688
325, 2810.45, 30, 41919
331, 2818.36, 30, 478213
323, 2858.61, 30, 886503
320, 2888.81, 30, 887759
322, 2848.88, 30, 352894
343, 2626.92, 30, 178729
339, 2674.02, 30, 770800
330, 2792.83, 30, 110965
317, 2910.72, 30, 869634
336, 2684.06, 30, 709932
331, 2750.33, 30, 799679
323, 2834.58, 30, 605886
319, 2826.86, 30, 274337
319, 2867.7, 30, 355413
329, 2822.95, 30, 780252
272, 3224.33, 30, 686279
340, 2633.31, 30, 117960
331, 2737, 30, 296158
321, 2875.5, 30, 2982
333, 2707.25, 30, 784698
314, 2908.48, 30, 234752
335, 2778.38, 30, 98445
339, 2753.39, 30, 458342
316, 2925.7, 30, 224113
327, 2803.11, 30, 547368
318, 2910.42, 30, 183339
333, 2821.08, 30, 622883
337, 2697.66, 30, 432522
328, 2808.62, 30, 778228
325, 2771.48, 30, 594200
322, 2900.47, 30, 811848
327, 2663.61, 30, 266943
323, 2859.2, 30, 116731
331, 2787.2, 30, 200351
336, 2695.5, 30, 321006
337, 2692.75, 30, 254584
331, 2818.67, 30, 330804
331, 2709.44, 30, 367226
334, 2803.97, 30, 918586
323, 2849.67, 30, 294355
320, 2817.75, 30, 122045
319, 2959.09, 30, 142709
333, 2788.52, 30, 759934
339, 2640.98, 30, 526250
