tags_collected, collisions_in_seconds, time_in_minutes, random_seed
436, 28398.8, 30, 297887
453, 27823.8, 30, 579778
424, 28442.3, 30, 507281
464, 27749.7, 30, 466113
380, 29377.8, 30, 832461
411, 29253.3, 30, 494241
408, 29037.5, 30, 509670
412, 28959.1, 30, 326278
424, 28767.6, 30, 124925
419, 28291.8, 30, 466459
435, 28361, 30, 20526
403, 28881.3, 30, 816168
387, 29317.7, 30, 9291
439, 28018.2, 30, 447051
391, 28607.4, 30, 16776
397, 29053.1, 30, 242318
429, 28556.9, 30, 190269
459, 27953, 30, 919778
354, 30146.5, 30, 107159
463, 27779.3, 30, 38869
440, 28383.3, 30, 393862
387, 29328, 30, 967458
418, 28837.8, 30, 9011
464, 27648.6, 30, 18239
445, 27581.6, 30, 748563
399, 28955.7, 30, 382453
416, 28946, 30, 424773
495, 27180.3, 30, 441700
424, 28828.1, 30, 271649
420, 27899.7, 30, 321126
421, 28588.5, 30, 929892
454, 27832.5, 30, 966171
389, 28597.4, 30, 347355
376, 29369.8, 30, 5060
414, 28715.9, 30, 595988
434, 28253.3, 30, 586728
417, 28957, 30, 700092
403, 29129.3, 30, 431888
397, 28852.6, 30, 587289
402, 29285.8, 30, 22970
341, 29844.6, 30, 141360
387, 28949, 30, 70776
385, 29070, 30, 79248
423, 28211.9, 30, 302418
470, 27424.3, 30, 534233
445, 27793.7, 30, 208754
415, 28846.7, 30, 633112
427, 28045, 30, 759934
448, 27874.8, 30, 213201
405, 28888.9, 30, 754462
416, 28944.9, 30, 780352
382, 29807.3, 30, 499046
409, 28660.9, 30, 823269
395, 29111.8, 30, 811942
360, 29780.2, 30, 958060
467, 28196.9, 30, 450760
386, 29539.5, 30, 586864
441, 28544.7, 30, 756464
421, 28343.1, 30, 143684
431, 28452.7, 30, 868369
