tags_collected, collisions_in_seconds, time_in_minutes, random_seed
936, 11467.2, 30, 884265
996, 11544.9, 30, 531058
956, 11572.8, 30, 594503
892, 11489.8, 30, 770880
984, 11392.3, 30, 893164
1044, 11094.8, 30, 318342
1088, 10905.7, 30, 173630
924, 11335.7, 30, 385871
1004, 11504.9, 30, 42256
880, 11753.3, 30, 937075
896, 11645.1, 30, 343101
920, 11529.5, 30, 27199
1104, 10970.7, 30, 400923
948, 11518.7, 30, 340606
948, 11359, 30, 646739
1036, 11247.9, 30, 244123
828, 12154.9, 30, 986036
1104, 11194.5, 30, 720658
984, 11428.1, 30, 886258
960, 11505.3, 30, 948544
884, 11596.6, 30, 332725
872, 11586.2, 30, 391007
1100, 11287.7, 30, 448007
956, 11618.1, 30, 238772
996, 11263.7, 30, 388401
1016, 11385.8, 30, 819981
972, 11392.6, 30, 423250
820, 11864.4, 30, 441568
1052, 11387.3, 30, 126312
1004, 11384.8, 30, 759608
1052, 11098.3, 30, 649897
984, 11470.5, 30, 900465
1000, 11215.2, 30, 757326
1096, 11211, 30, 675585
1040, 11246, 30, 979299
920, 11574.2, 30, 400236
1032, 11226, 30, 870243
972, 11086.1, 30, 657917
1048, 11264.5, 30, 239249
988, 11508, 30, 212873
