tags_collected, collisions_in_seconds, time_in_minutes, random_seed
544, 25400.5, 30, 370136
452, 28225.5, 30, 258302
420, 28246.9, 30, 574974
464, 28065.7, 30, 292597
472, 28001.4, 30, 276777
408, 29822.9, 30, 973988
484, 26668.9, 30, 678524
488, 27664.9, 30, 707815
492, 27092, 30, 50420
424, 30156.2, 30, 927385
448, 28245, 30, 931078
532, 25173.6, 30, 277668
460, 28402.4, 30, 5763
468, 28656.2, 30, 577308
432, 28635.8, 30, 664219
492, 25930.3, 30, 619508
484, 27895.7, 30, 329797
476, 27075.1, 30, 579831
456, 28108.7, 30, 821508
516, 27587.6, 30, 496148
432, 28792, 30, 677026
492, 27062, 30, 269205
528, 25727.1, 30, 506358
444, 29305.5, 30, 277323
480, 27277.6, 30, 363950
424, 29702.4, 30, 263662
484, 27966.6, 30, 974660
460, 28601.9, 30, 328532
456, 29360.1, 30, 281731
428, 29219.5, 30, 438331
416, 29885.5, 30, 360123
460, 28465, 30, 539857
608, 24793.5, 30, 592572
580, 24637.8, 30, 254681
504, 27502.2, 30, 55312
492, 27265.2, 30, 112524
436, 28809, 30, 595126
460, 26825.8, 30, 920514
408, 29619.7, 30, 648177
484, 27046.5, 30, 398297
