tags_collected, collisions_in_seconds, time_in_minutes, random_seed
118, 1131.86, 30, 8910
124, 1117.62, 30, 513500
119, 1173.59, 30, 840597
131, 1127.97, 30, 76551
123, 1154.8, 30, 653289
135, 1078.14, 30, 431684
119, 1166.39, 30, 728257
134, 1087.97, 30, 759008
123, 1134.11, 30, 512374
117, 1139.7, 30, 65480
119, 1142.47, 30, 763008
131, 1126.36, 30, 223337
116, 1147.92, 30, 887637
119, 1140.48, 30, 509924
132, 1127.7, 30, 893600
133, 1122.84, 30, 513132
125, 1141.06, 30, 887003
119, 1146.28, 30, 961293
119, 1138.58, 30, 900871
111, 1145.61, 30, 212422
130, 1118.03, 30, 455628
119, 1120.12, 30, 66148
124, 1129.12, 30, 948103
111, 1158.62, 30, 234508
110, 1156.92, 30, 194476
124, 1142.12, 30, 91448
115, 1148.05, 30, 217869
121, 1125.3, 30, 730743
123, 1150.44, 30, 297109
120, 1115.55, 30, 75976
125, 1125.02, 30, 236261
128, 1121.08, 30, 447194
123, 1132.84, 30, 274878
127, 1117.7, 30, 422419
123, 1129.03, 30, 399280
121, 1118.44, 30, 766197
127, 1120.25, 30, 482466
131, 1090.91, 30, 785818
128, 1123.17, 30, 316021
125, 1126.28, 30, 628600
121, 1140.8, 30, 418563
129, 1125.12, 30, 72070
122, 1145.66, 30, 784253
125, 1111.48, 30, 86662
122, 1114.36, 30, 910554
112, 1162.31, 30, 539942
114, 1153.7, 30, 663869
118, 1153.08, 30, 36011
125, 1121.06, 30, 819201
118, 1143.03, 30, 565230
114, 1162.41, 30, 754969
117, 1140.11, 30, 290073
119, 1129.25, 30, 106984
123, 1122.77, 30, 148926
120, 1121.8, 30, 359888
114, 1138.34, 30, 816490
127, 1130.58, 30, 169314
104, 1176.38, 30, 263536
123, 1126.25, 30, 652269
115, 1133.78, 30, 585378
127, 1120.28, 30, 254256
119, 1164.52, 30, 893917
120, 1125.83, 30, 481094
125, 1104.28, 30, 922321
121, 1150.11, 30, 590699
111, 1184.23, 30, 889021
115, 1142.39, 30, 5206
120, 1115.73, 30, 976413
130, 1117.73, 30, 453560
121, 1149.72, 30, 758385
129, 1148.86, 30, 643884
118, 1128.27, 30, 52670
130, 1104.22, 30, 338755
113, 1150.88, 30, 274909
125, 1147.36, 30, 728912
124, 1134.44, 30, 290935
124, 1133.42, 30, 720773
130, 1110.34, 30, 805040
128, 1115.8, 30, 847284
128, 1099.03, 30, 199891
