tags_collected, collisions_in_seconds, time_in_minutes, random_seed
0, 4671.78, 30, 956301
0, 4702.84, 30, 99795
0, 4612.67, 30, 778086
0, 4657.86, 30, 429144
0, 4714.3, 30, 842100
0, 4463.89, 30, 613432
0, 4609.75, 30, 775699
0, 4629.2, 30, 677894
0, 4637.78, 30, 441247
0, 4623.2, 30, 820239
0, 4685.42, 30, 346059
0, 4690.06, 30, 88701
0, 4614.06, 30, 686461
0, 4710.58, 30, 22728
0, 4689.97, 30, 784649
0, 4634.36, 30, 609544
0, 4674.19, 30, 372061
0, 4605.09, 30, 596940
0, 4673.22, 30, 476426
0, 4643.69, 30, 384570
0, 4656.48, 30, 780862
0, 4701.64, 30, 386496
0, 4631.73, 30, 497730
0, 4633.41, 30, 99884
0, 4592.16, 30, 853858
0, 4642.56, 30, 517587
0, 4693.59, 30, 558592
0, 4705.06, 30, 195502
0, 4606.09, 30, 123344
0, 4647.59, 30, 919976
0, 4585.45, 30, 309929
0, 4694.7, 30, 111164
0, 4654.95, 30, 181408
0, 4618.8, 30, 649864
0, 4631.58, 30, 686609
0, 4707.69, 30, 524357
0, 4611.11, 30, 926790
0, 4741.59, 30, 422500
0, 4574.05, 30, 603298
0, 4747.25, 30, 817353
